date,home,away,market,outcome,prob,odds,edge,EV
2025-12-07 15:15:00,Valencia CF,Sevilla FC,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-07 17:30:00,RCD Espanyol de Barcelona,Rayo Vallecano de Madrid,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-07 20:00:00,Real Madrid CF,RC Celta de Vigo,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-08 20:00:00,CA Osasuna,Levante UD,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-12 20:00:00,Real Sociedad de Fútbol,Girona FC,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-13 13:00:00,Club Atlético de Madrid,Valencia CF,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-13 15:15:00,RCD Mallorca,Elche CF,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-13 17:30:00,FC Barcelona,CA Osasuna,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-13 20:00:00,Getafe CF,RCD Espanyol de Barcelona,OU 1.5,Over,0.6614085432924656,1.9,0.16140854329246557,0.2566762322556846
2025-12-06 13:00:00,Villarreal CF,Getafe CF,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-06 15:15:00,Deportivo Alavés,Real Sociedad de Fútbol,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-06 17:30:00,Real Betis Balompié,FC Barcelona,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-07 13:00:00,Elche CF,Girona FC,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-07 15:15:00,Valencia CF,Sevilla FC,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-07 17:30:00,RCD Espanyol de Barcelona,Rayo Vallecano de Madrid,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-07 20:00:00,Real Madrid CF,RC Celta de Vigo,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-08 20:00:00,CA Osasuna,Levante UD,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-12 20:00:00,Real Sociedad de Fútbol,Girona FC,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-13 13:00:00,Club Atlético de Madrid,Valencia CF,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-13 15:15:00,RCD Mallorca,Elche CF,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-13 17:30:00,FC Barcelona,CA Osasuna,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-13 20:00:00,Getafe CF,RCD Espanyol de Barcelona,TG Interval,3-6,0.40086640546047336,3.0,0.06753307212714005,0.2025992163814201
2025-12-06 13:00:00,Villarreal CF,Getafe CF,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-06 15:15:00,Deportivo Alavés,Real Sociedad de Fútbol,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-06 17:30:00,Real Betis Balompié,FC Barcelona,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-07 13:00:00,Elche CF,Girona FC,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-07 15:15:00,Valencia CF,Sevilla FC,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-07 17:30:00,RCD Espanyol de Barcelona,Rayo Vallecano de Madrid,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-07 20:00:00,Real Madrid CF,RC Celta de Vigo,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-08 20:00:00,CA Osasuna,Levante UD,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-12 20:00:00,Real Sociedad de Fútbol,Girona FC,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-13 13:00:00,Club Atlético de Madrid,Valencia CF,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-13 15:15:00,RCD Mallorca,Elche CF,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-13 17:30:00,FC Barcelona,CA Osasuna,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
2025-12-13 20:00:00,Getafe CF,RCD Espanyol de Barcelona,1X2,H,0.5329712248643983,2.0,0.19963789153106498,0.06594244972879659
