country,league,alert,verif,datameci,orameci,etapa,txtechipa1,place1,txtechipa2,place2,underprob,underoddsc,cotau,overprob,overoddsc,cotao,homeprob,homeoddsc,cotaa,drawprob,drawoddsc,cotae,awayprob,awayoddsc,cotad,score,validated,result,scor1,scor2,scorp1,scorp2,elohomeo,eloawayo,elodiff,totalgh,totalga,totaldiff,scoredh,scoreda,scodiff,receivedh,receiveda,recdiff,ggh,gga,ngh,nga,gh0,gh1,gh2,gh3,gh4,ga0,ga1,ga2,ga3,ga4,goalminh,goalmina,formah,formaa,codechipa1,codechipa2
England,Premier L,,,12/23/2017,1800,19,Man City,1 (1),Bournemouth,16 (10),41.755,2.395,4.2,58.245,1.717,1.22,69.805,1.433,1.09,17.96,5.568,15.0,12.235,8.174,27.0,2-0 (17.53); 2-1 (12.46); 1-0 ( 8.74); 3-0 ( 7.29); 2-2 ( 6.23);,31,4-0 (1-0),4,0,1,0,2170,1679,491,3.168,2.904,0.264,2.202,1.223,0.979,0.966,1.681,-0.715,53.365,54.255,46.635,45.745,9.9,19.3,38.7,16.1,9.6,45.3,32.2,16.1,6.4,0.0,"27,53,79,85",,8,-6,1009,1063
England,Premier L,,,12/23/2017,1800,19,Swansea,20 (20),Crystal Palace,14 (19),53.839,1.857,1.574,46.161,2.166,2.52,45.833,2.182,3.4,25.329,3.948,3.32,28.839,3.468,2.35,1-0 (12.57); 2-0 (10.81); 1-1 ( 9.97); 0-0 ( 8.98); 2-1 ( 8.57);,155,1-1 (0-0),1,1,0,0,1623,1724,-101,2.62,2.5,0.12,1.173,1.082,0.091,1.447,1.418,0.029,49.519,45.294,50.481,54.706,23.5,32.9,28.3,10.3,3.2,38.2,30.3,18.7,9.6,3.2,77,59,-2,17,1034,1012
England,Premier L,,,12/23/2017,1800,19,Southampton,12 (11),Huddersfield,11 (13),54.458,1.836,1.724,45.542,2.196,2.24,44.948,2.225,1.666,25.352,3.944,3.89,29.7,3.367,6.15,1-0 (12.07); 0-0 (11.22); 2-0 ( 9.96); 1-1 ( 8.11); 0-1 ( 7.53);,154,1-1 (1-0),1,1,1,0,1687,1636,51,2.529,2.556,-0.027,1.317,0.889,0.428,1.212,1.667,-0.455,48.077,27.778,51.923,72.222,27.7,29.8,24.6,11.6,5.1,40.5,27.2,20.1,7.1,5.1,24,64,-3,4,1004,1064
England,Premier L,,,12/23/2017,2030,19,Burnley,6 (8),Tottenham,7 (7),42.029,2.379,1.925,57.971,1.725,1.99,23.085,4.332,6.8,22.088,4.527,4.29,54.827,1.824,1.561,0-1 (10.33); 1-1 ( 9.32); 0-2 ( 9.24); 1-2 ( 8.34); 0-3 ( 6.69);,193,0-3 (0-1),0,3,0,1,1806,1983,-177,2.16,2.856,-0.696,0.883,1.755,-0.872,1.277,1.101,0.176,41.489,53.846,58.511,46.154,35.0,31.6,22.2,8.2,2.0,14.8,29.5,26.4,19.1,7.2,," 7,69,79",5,-5,1030,1001
England,Premier L,,,12/23/2017,2245,19,Leicester,8 (10),Man Utd,2 (3),43.794,2.283,1.99,56.207,1.779,1.925,19.813,5.047,4.35,22.493,4.446,3.74,57.695,1.733,1.909,0-1 (11.05); 1-1 (11.02); 0-2 (10.11); 1-2 (10.08); 0-3 ( 7.22);,150,2-2 (1-1),2,2,1,1,1800,2044,-244,2.795,2.659,0.137,1.432,1.702,-0.27,1.364,0.957,0.407,53.03,49.519,46.97,50.481,36.1,36.0,18.0,8.6,1.3,12.9,30.6,28.0,20.0,4.6,"27,90","40,60",21,8,1042,1020
England,Premier L,,,12/26/2017,1530,20,Tottenham,5 (6),Southampton,13 (15),41.284,2.422,2.26,58.716,1.703,1.709,75.06,1.332,1.369,16.879,5.924,5.47,8.061,12.405,9.39,2-0 (14.92); 2-1 (13.59); 1-0 (10.12); 1-1 ( 9.22); 3-0 ( 8.42);,159,5-2 (2-0),5,2,2,0,2010,1678,332,2.856,2.526,0.33,1.761,1.316,0.445,1.096,1.211,-0.115,53.589,48.325,46.411,51.675,7.2,22.6,33.3,18.8,13.2,44.8,40.8,11.9,2.5,0.0,"22,39,49,51,67","64,82",4,-11,1001,1004
England,Premier L,,,12/26/2017,1800,20,West Bromwich,19 (19),Everton,9 (14),58.766,1.702,1.546,41.234,2.425,2.6,38.151,2.621,2.48,28.292,3.535,3.2,33.558,2.98,3.3,1-1 (14.25); 1-0 (13.44); 0-1 ( 9.13); 2-1 ( 8.78); 0-0 ( 8.61);,128,0-0 (0-0),0,0,0,0,1614,1803,-189,2.478,2.713,-0.234,1.077,1.478,-0.402,1.402,1.234,0.167,49.282,52.632,50.718,47.368,26.0,40.6,25.0,5.4,2.3,33.1,35.1,19.5,9.3,2.3,,,-2,14,1006,1017
England,Premier L,,,12/26/2017,1800,20,Watford,10 (17),Leicester,8 (8),58.323,1.715,2.17,41.677,2.399,1.775,37.893,2.639,2.69,27.975,3.575,3.48,34.132,2.93,2.77,1-1 (14.22); 1-0 (13.93); 0-1 ( 8.93); 0-0 ( 8.75); 1-2 ( 8.13);,199,2-1 (1-1),2,1,1,1,1654,1807,-153,2.726,2.805,-0.078,1.126,1.436,-0.31,1.6,1.368,0.232,47.368,53.383,52.632,46.617,26.2,41.7,22.1,6.5,3.0,33.4,34.1,19.5,9.5,2.5,"45,65",37,-20,6,1025,1042
England,Premier L,,,12/26/2017,1800,20,Huddersfield,11 (11),Stoke,14 (20),54.168,1.846,1.704,45.833,2.182,2.28,45.452,2.2,2.47,25.33,3.948,3.32,29.218,3.423,3.19,1-0 (12.07); 0-0 (11.10); 2-0 ( 9.84); 1-1 ( 8.25); 0-1 ( 7.59);,144,1-1 (1-0),1,1,1,0,1644,1657,-13,2.526,2.507,0.019,0.895,1.105,-0.211,1.632,1.402,0.23,31.579,50.718,68.421,49.282,27.4,29.8,24.3,12.5,4.1,40.5,27.7,19.4,9.0,3.4,10,60,16,-12,1064,1028
England,Premier L,,,12/26/2017,1800,20,Chelsea,3 (4),Brighton,12 (13),46.213,2.164,2.25,53.787,1.859,1.719,73.138,1.367,1.207,17.438,5.735,7.35,9.425,10.611,17.68,2-0 (14.99); 1-0 (11.37); 2-1 (11.03); 3-0 ( 9.54); 1-1 ( 8.36);,112,2-0 (0-0),2,0,0,0,2041,1660,381,2.837,2.0,0.837,1.89,0.789,1.1,0.947,1.211,-0.263,52.153,31.579,47.847,68.421,11.9,22.3,29.4,18.7,9.8,51.0,37.5,8.0,3.5,0.0,"46,60",,-8,-15,1019,1036
England,Premier L,,,12/26/2017,1800,20,Man Utd,2 (3),Burnley,7 (6),42.059,2.378,2.11,57.941,1.726,1.819,70.101,1.427,1.239,17.738,5.638,6.65,12.16,8.223,15.85,2-0 (13.11); 2-1 (10.35); 1-0 ( 9.29); 3-0 ( 7.64); 4-0 ( 7.64);,168,2-2 (0-2),2,2,0,2,2036,1778,258,2.665,2.168,0.497,1.703,0.874,0.83,0.962,1.295,-0.333,49.761,41.053,50.239,58.947,13.0,20.2,28.5,16.6,16.6,46.0,36.3,12.5,4.7,0.5,"53,90"," 3,36",2,2,1020,1030
England,Premier L,,,12/26/2017,1800,20,Bournemouth,18 (18),West Ham,17 (18),55.554,1.8,1.84,44.446,2.25,2.08,45.585,2.194,2.86,25.746,3.884,3.37,28.669,3.488,2.67,1-0 (13.62); 0-0 (10.12); 2-0 ( 9.95); 1-1 ( 9.46); 1-2 ( 7.23);,242,3-3 (1-1),3,3,1,1,1676,1676,0,2.916,2.684,0.232,1.211,1.244,-0.033,1.705,1.44,0.265,53.684,53.11,46.316,46.89,25.1,33.8,24.7,11.5,3.3,40.3,28.0,21.4,6.6,3.7,"29,57,90"," 7,81,89",-6,22,1063,1022
England,Premier L,,,12/26/2017,2030,20,Liverpool,4 (7),Swansea,20 (19),43.031,2.324,2.7,56.969,1.755,1.44,77.041,1.298,1.162,15.202,6.578,9.1,7.757,12.891,20.0,2-0 (16.03); 1-0 (11.27); 3-0 (11.27); 2-1 (11.11); 1-1 ( 7.80);,88,5-0 (1-0),5,0,1,0,1995,1623,372,3.167,2.617,0.55,1.943,1.172,0.77,1.225,1.445,-0.22,56.938,49.761,43.062,50.239,8.3,21.5,30.6,21.5,10.2,52.4,36.3,6.8,4.5,0.0," 6,52,65,66,83",,-1,-2,1002,1034
England,Premier L,,,12/27/2017,2245,20,Newcastle,15 (16),Man City,1 (1),30.0,3.333,2.7,70.0,1.429,1.44,11.25,8.889,11.8,18.5,5.405,6.85,70.25,1.423,1.266,0-2 (14.00); 0-3 (12.00); 2-2 (10.50); 2-3 ( 9.00); 1-2 ( 8.75);,20,0-1 (0-1),0,1,0,1,1639,2172,-533,2.778,3.172,-0.394,1.117,2.211,-1.094,1.661,0.962,0.699,47.953,53.11,52.047,46.89,40.0,25.0,30.0,5.0,0.0,10.0,10.0,35.0,30.0,10.0,,31,-12,10,1016,1009
England,Premier L,,,12/28/2017,2300,20,Crystal Palace,16 (14),Arsenal,6 (9),49.11,2.036,2.4,50.89,1.965,1.636,21.273,4.701,4.46,23.401,4.273,4.15,55.326,1.807,1.8,0-1 (10.98); 1-1 (10.98); 0-2 ( 8.99); 1-2 ( 8.99); 0-0 ( 7.68);,213,2-3 (0-1),2,3,0,1,1723,1943,-220,2.497,2.89,-0.393,1.082,1.852,-0.77,1.415,1.038,0.377,45.614,51.196,54.386,48.804,38.4,38.4,14.0,8.4,0.4,20.0,28.6,23.4,16.9,7.5,"49,89","25,62,66",17,-12,1012,1018
England,Premier L,,,12/30/2017,1800,21,Huddersfield,11 (9),Burnley,7 (6),57.613,1.736,1.454,42.387,2.359,2.87,39.092,2.558,2.5,27.661,3.615,3.02,33.247,3.008,3.46,1-1 (12.66); 1-0 (12.22); 0-1 ( 9.42); 0-0 ( 9.09); 2-1 ( 8.94);,185,0-0 (0-0),0,0,0,0,1639,1793,-154,2.5,2.188,0.313,0.9,0.885,0.015,1.6,1.302,0.298,35.0,41.667,65.0,58.333,27.3,36.7,25.9,5.9,3.7,33.3,34.5,20.5,9.1,1.6,,,16,2,1064,1030
England,Premier L,,,12/30/2017,1800,21,Newcastle,15 (17),Brighton,12 (14),53.088,1.884,1.591,46.912,2.132,2.49,45.269,2.209,2.14,25.099,3.984,3.21,29.632,3.375,4.13,1-0 (11.82); 0-0 (10.72); 2-0 ( 9.06); 1-1 ( 8.76); 0-1 ( 7.94);,130,0-0 (0-0),0,0,0,0,1635,1656,-21,2.767,2.0,0.767,1.11,0.75,0.36,1.657,1.25,0.407,47.674,30.0,52.326,70.0,27.2,30.0,23.0,14.6,3.0,39.4,29.2,17.6,10.0,3.8,,,-12,-15,1016,1036
England,Premier L,,,12/30/2017,1800,21,Bournemouth,18 (18),Everton,9 (12),58.077,1.722,1.787,41.923,2.385,2.15,40.227,2.486,2.46,27.635,3.619,3.31,32.138,3.112,3.21,1-0 (13.90); 1-1 (13.23); 0-0 ( 9.29); 0-1 ( 8.84); 1-2 ( 7.94);,253,2-1 (1-0),2,1,1,0,1670,1797,-127,2.948,2.7,0.248,1.229,1.471,-0.242,1.719,1.229,0.49,54.167,52.381,45.833,47.619,26.4,39.5,21.3,9.0,3.5,35.2,33.5,20.1,8.3,2.3,"33,88",57,-6,14,1063,1017
England,Premier L,,,12/30/2017,1800,21,Liverpool,4 (6),Leicester,8 (8),43.445,2.302,2.96,56.555,1.768,1.411,68.464,1.461,1.336,18.671,5.356,6.1,12.865,7.773,9.25,2-0 (12.75); 2-1 (11.60); 1-0 ( 9.18); 1-1 ( 8.36); 3-0 ( 6.70);,194,2-1 (0-1),2,1,0,1,1999,1783,216,3.176,2.806,0.37,1.957,1.433,0.524,1.219,1.373,-0.154,56.667,53.731,43.333,46.269,13.8,21.1,29.3,15.4,15.4,43.5,39.6,12.3,3.6,1.0,"52,76", 3,-1,6,1002,1042
England,Premier L,,,12/30/2017,1800,21,Watford,10 (15),Swansea,20 (20),53.907,1.855,1.806,46.094,2.17,2.13,50.308,1.988,1.704,23.869,4.189,3.86,25.823,3.873,5.74,1-0 (14.14); 2-0 (11.40); 0-0 (10.37); 1-1 ( 8.28); 2-1 ( 6.68);,114,1-2 (1-0),1,2,1,0,1677,1618,59,2.729,2.629,0.101,1.135,1.167,-0.031,1.594,1.462,0.132,47.917,49.524,52.083,50.476,23.1,31.5,25.4,11.4,7.0,44.9,26.3,15.7,7.0,6.1,11,"86,90",-20,-2,1025,1034
England,Premier L,,,12/30/2017,1800,21,Chelsea,3 (4),Stoke,13 (19),45.417,2.202,2.76,54.584,1.832,1.487,73.579,1.359,1.153,17.101,5.848,9.4,9.321,10.728,21.0,2-0 (14.99); 2-1 (11.03); 1-0 (10.91); 3-0 ( 9.54); 1-1 ( 8.03);,112,5-0 (3-0),5,0,3,0,2044,1661,383,2.833,2.505,0.329,1.89,1.105,0.786,0.943,1.4,-0.457,51.905,50.952,48.095,49.048,11.9,21.4,29.4,18.7,9.8,51.0,37.5,8.0,3.5,0.0," 3, 9,23,73,88",,-8,-12,1019,1028
England,Premier L,,,12/30/2017,2030,21,Man Utd,2 (2),Southampton,14 (16),41.384,2.416,2.15,58.616,1.706,1.787,75.791,1.319,1.386,16.253,6.153,5.15,7.956,12.568,9.55,2-0 (16.01); 2-1 (13.27); 1-0 ( 9.83); 3-0 ( 9.22); 1-1 ( 8.15);,152,0-0 (0-0),0,0,0,0,2020,1672,348,2.671,2.548,0.124,1.705,1.319,0.386,0.967,1.229,-0.262,50.0,48.571,50.0,51.429,7.6,21.0,34.2,19.7,9.8,46.8,38.8,11.8,2.6,0.0,,,2,-8,1020,1004
England,Premier L,,,12/31/2017,1500,21,Crystal Palace,16 (14),Man City,1 (1),42.873,2.332,2.87,57.127,1.75,1.39,20.469,4.886,10.85,19.967,5.008,5.8,59.565,1.679,1.322,0-2 (11.69); 0-0 ( 9.40); 1-2 ( 8.02); 0-1 ( 7.01); 0-3 ( 7.01);,37,0-0 (0-0),0,0,0,0,1709,2175,-466,2.512,3.162,-0.65,1.087,2.205,-1.118,1.424,0.957,0.467,45.93,52.857,54.07,47.143,43.3,29.7,16.2,8.1,0.0,21.7,16.2,27.0,16.2,16.2,,,22,10,1012,1009
England,Premier L,,,12/31/2017,1930,21,West Bromwich,19 (19),Arsenal,6 (9),49.622,2.015,2.16,50.379,1.985,1.781,17.311,5.777,5.69,21.388,4.676,4.19,61.301,1.631,1.649,0-2 (15.92); 0-1 (11.04); 1-2 (10.74); 0-3 ( 8.31); 0-0 ( 7.75);,67,1-1 (0-0),1,1,0,0,1619,1956,-337,2.467,2.9,-0.433,1.071,1.857,-0.786,1.395,1.043,0.352,49.048,51.429,50.952,48.571,46.4,31.3,13.4,8.9,0.0,16.7,23.8,34.3,17.9,5.9,89,83,-4,-4,1006,1018
England,Premier L,,,1/1/2018,1530,22,Brighton,12 (11),Bournemouth,18 (11),54.082,1.849,1.581,45.918,2.178,2.51,44.415,2.252,2.47,25.621,3.903,3.05,29.964,3.337,3.48,1-0 (12.53); 1-1 (10.02); 2-0 ( 9.68); 0-0 ( 9.34); 2-1 ( 7.74);,236,2-2 (1-1),2,2,1,1,1660,1691,-31,1.905,2.948,-1.044,0.714,1.237,-0.523,1.19,1.711,-0.521,28.571,54.639,71.429,45.361,24.9,33.4,25.8,10.5,3.8,37.5,30.0,20.3,8.4,3.8," 5,48","33,79",-4,-8,1036,1063
England,Premier L,,,1/1/2018,1800,22,Stoke,13 (12),Newcastle,15 (10),50.73,1.971,1.877,49.27,2.03,2.04,43.785,2.284,2.31,24.15,4.141,3.28,32.065,3.119,3.54,1-0 (11.69); 0-0 (11.16); 2-0 ( 9.63); 1-1 ( 6.67); 0-1 ( 6.37);,117,0-1 (0-0),0,1,0,0,1656,1630,26,2.517,2.751,-0.235,1.1,1.104,-0.005,1.417,1.647,-0.23,50.711,47.399,49.289,52.601,27.7,29.0,23.9,11.9,5.9,40.3,23.0,18.8,12.8,5.1,,73,-14,-4,1028,1016
England,Premier L,,,1/1/2018,1800,22,Leicester,8 (10),Huddersfield,11 (13),54.558,1.833,1.819,45.442,2.201,2.11,49.935,2.003,1.806,25.141,3.978,3.55,24.924,4.012,5.41,1-0 (14.11); 2-0 (10.25); 1-1 ( 9.96); 0-0 ( 9.09); 1-2 ( 7.34);,194,3-0 (0-0),3,0,0,0,1777,1642,135,2.807,2.381,0.426,1.43,0.857,0.572,1.378,1.524,-0.146,54.074,33.333,45.926,66.667,21.9,34.0,24.7,12.3,5.1,41.5,29.3,21.6,5.1,2.5,"53,60,90",,-2,22,1042,1064
England,Premier L,,,1/1/2018,1800,22,Burnley,7 (8),Liverpool,4 (4),43.0,2.326,1.8,57.0,1.754,2.14,20.62,4.85,6.55,22.015,4.542,3.83,57.365,1.743,1.649,0-1 (11.10); 1-1 (10.05); 0-2 ( 9.25); 1-2 ( 8.38); 0-3 ( 8.33);,200,1-2 (0-0),1,2,0,0,1789,2004,-215,2.165,3.175,-1.01,0.876,1.957,-1.081,1.289,1.218,0.071,41.237,56.872,58.763,43.128,37.0,33.5,19.5,8.0,2.0,14.0,30.0,25.0,22.5,5.5,87,"61,90",-1,-1,1030,1002
England,Premier L,,,1/1/2018,2030,22,Everton,9 (7),Man Utd,2 (3),42.604,2.347,1.666,57.396,1.742,2.34,20.634,4.846,5.52,21.733,4.601,3.64,57.634,1.735,1.775,0-1 (11.10); 1-1 (10.40); 0-3 ( 8.32); 0-2 ( 7.81); 1-3 ( 7.80);,210,0-2 (0-0),0,2,0,0,1775,2002,-227,2.701,2.659,0.043,1.469,1.697,-0.227,1.232,0.962,0.27,52.607,49.763,47.393,50.237,36.5,34.2,20.4,6.6,1.9,14.6,30.4,21.4,22.8,6.6,,"57,81",13,-3,1017,1020
England,Premier L,,,1/2/2018,2245,22,Swansea,19 (20),Tottenham,5 (6),47.076,2.124,2.06,52.924,1.89,1.869,17.088,5.852,9.07,21.557,4.639,4.69,61.356,1.63,1.436,0-1 (12.22); 0-2 (10.58); 1-1 (10.45); 1-2 ( 9.05); 0-3 ( 7.73);,103,0-2 (0-1),0,2,0,1,1646,2015,-369,2.63,2.876,-0.246,1.171,1.776,-0.606,1.46,1.1,0.36,49.763,53.81,50.237,46.19,42.0,35.9,15.5,4.8,0.9,14.8,29.1,25.2,18.4,8.7,,"12,89",-2,4,1034,1001
England,Premier L,,,1/2/2018,2245,22,Southampton,13 (13),Crystal Palace,17 (19),57.488,1.739,1.787,42.512,2.352,2.15,43.292,2.31,2.11,27.017,3.701,3.37,29.691,3.368,4.01,1-0 (14.10); 1-1 (12.30); 0-0 ( 9.49); 2-0 ( 8.48); 0-1 ( 8.27);,327,1-2 (1-0),1,2,1,0,1689,1724,-35,2.536,2.497,0.038,1.313,1.081,0.232,1.223,1.416,-0.193,48.341,45.665,51.659,54.335,25.3,37.6,22.6,10.3,3.0,37.5,32.7,19.2,7.9,2.7,17,"69,80",-11,22,1004,1012
England,Premier L,,,1/2/2018,2245,22,West Ham,18 (17),West Bromwich,20 (18),53.323,1.875,1.48,46.677,2.142,2.78,45.144,2.215,2.14,24.92,4.013,3.21,29.936,3.34,4.15,1-0 (12.26); 0-0 (11.03); 2-0 (10.29); 1-1 ( 7.50); 0-1 ( 6.75);,147,2-1 (0-1),2,1,0,1,1681,1630,51,2.7,2.464,0.236,1.252,1.071,0.181,1.448,1.393,0.054,53.333,49.289,46.667,50.711,26.9,29.9,25.1,11.5,5.4,41.0,25.1,20.4,8.8,4.7,"59,90",30,17,-4,1022,1006
England,Premier L,,,1/2/2018,2300,22,Man City,1 (1),Watford,10 (7),44.367,2.254,3.6,55.633,1.798,1.28,73.029,1.369,1.181,16.165,6.186,8.75,10.807,9.253,16.8,2-0 (19.90); 2-1 (15.28); 1-0 ( 9.95); 1-1 ( 7.64); 4-0 ( 6.60);,28,3-1 (2-0),3,1,2,0,2159,1648,511,3.147,2.732,0.415,2.194,1.134,1.06,0.953,1.598,-0.645,52.607,48.454,47.393,51.546,7.4,21.4,42.8,7.1,14.2,46.5,35.7,10.7,7.1,0.0," 1,13,63",82,10,-29,1009,1025
England,Premier L,,,1/3/2018,2245,22,Arsenal,5 (3),Chelsea,2 (2),45.802,2.183,2.1,54.198,1.845,1.826,47.946,2.086,2.99,22.938,4.36,3.49,29.117,3.434,2.5,2-0 (12.06); 2-1 (11.46); 1-0 ( 8.29); 1-1 ( 7.87); 0-0 ( 7.14);,81,2-2 (0-0),2,2,0,0,1944,2048,-104,2.896,2.844,0.052,1.853,1.905,-0.052,1.043,0.938,0.104,51.659,51.659,48.341,48.341,21.2,24.6,35.8,12.3,3.7,33.7,32.0,17.2,13.5,2.4,"63,90","67,84",0,0,1018,1019
England,Premier L,,,1/4/2018,2300,21,Tottenham,6 (6),West Ham,18 (17),40.498,2.469,2.45,59.502,1.681,1.609,74.322,1.345,1.337,16.275,6.144,5.81,9.403,10.635,9.97,2-0 (14.29); 2-1 (11.19); 1-0 (10.15); 3-0 ( 8.23); 1-1 ( 7.95);,171,1-1 (0-0),1,1,0,0,2025,1692,333,2.872,2.701,0.171,1.777,1.256,0.521,1.095,1.445,-0.351,53.555,53.555,46.445,46.445,8.5,21.6,30.4,17.5,14.6,47.0,36.8,11.6,4.6,0.0,84,70,6,7,1001,1022
England,Premier L,,,1/13/2018,1800,23,Huddersfield,11 (10),West Ham,15 (16),54.226,1.844,1.609,45.774,2.185,2.45,44.278,2.258,2.94,25.532,3.917,3.11,30.19,3.312,2.79,1-0 (12.35); 1-1 (10.19); 2-0 (10.18); 0-0 ( 9.25); 2-1 ( 8.41);,172,1-4 (1-1),1,4,1,1,1627,1708,-81,2.409,2.698,-0.289,0.818,1.255,-0.437,1.591,1.443,0.148,31.818,53.774,68.182,46.226,24.8,33.1,27.3,9.8,3.4,37.3,30.8,18.6,8.7,4.6,40,"25,46,56,61",-2,1,1064,1022
England,Premier L,,,1/13/2018,1800,23,West Bromwich,19 (19),Brighton,12 (13),53.989,1.852,1.444,46.011,2.173,2.91,45.831,2.182,2.17,25.73,3.886,3.14,28.439,3.516,4.15,0-0 (10.91); 1-0 (10.80); 2-0 (10.40); 0-1 ( 8.14); 1-1 ( 8.06);,102,2-0 (1-0),2,0,1,0,1618,1656,-38,2.467,2.0,0.467,1.071,0.773,0.298,1.396,1.227,0.169,49.528,31.818,50.472,68.182,27.7,27.4,26.4,14.7,2.9,39.4,29.4,20.5,8.8,1.9," 4,55",,-2,2,1006,1036
England,Premier L,,,1/13/2018,1800,23,Chelsea,3 (4),Leicester,8 (7),41.919,2.386,2.4,58.081,1.722,1.632,68.792,1.454,1.301,17.821,5.611,5.72,13.387,7.47,13.0,2-0 (15.02); 2-1 (11.52); 1-0 ( 8.25); 4-0 ( 7.04); 3-0 ( 6.72);,147,0-0 (0-0),0,0,0,0,2047,1791,256,2.849,2.809,0.04,1.906,1.441,0.464,0.943,1.368,-0.424,51.887,53.676,48.113,46.324,13.2,18.3,33.3,14.9,15.6,45.1,34.6,13.6,5.4,1.3,,,0,-4,1019,1042
England,Premier L,,,1/13/2018,1800,23,Newcastle,13 (18),Swansea,20 (14),51.203,1.953,1.617,48.797,2.049,2.43,42.928,2.329,1.757,24.482,4.085,3.75,32.59,3.068,5.4,0-0 (11.10); 1-0 (10.98); 2-0 ( 9.47); 0-1 ( 7.18); 1-1 ( 7.10);,127,1-1 (0-0),1,1,0,0,1656,1635,21,2.741,2.627,0.114,1.103,1.165,-0.062,1.638,1.462,0.176,47.126,49.528,52.874,50.472,28.6,28.3,24.4,11.8,5.5,38.8,25.1,18.8,11.8,5.5,68,60,8,4,1016,1034
England,Premier L,,,1/13/2018,1800,23,Watford,10 (17),Southampton,17 (18),53.695,1.862,2.0,46.305,2.16,1.917,45.289,2.208,2.79,25.211,3.967,3.35,29.5,3.39,2.75,1-0 (11.87); 0-0 (11.06); 2-0 (10.21); 1-1 ( 7.74); 0-1 ( 7.21);,174,2-2 (0-2),2,2,0,2,1646,1665,-19,2.745,2.538,0.207,1.133,1.311,-0.179,1.612,1.226,0.386,48.98,48.585,51.02,51.415,27.3,29.3,25.2,12.0,4.0,40.5,26.4,20.6,9.1,3.4,"58,90","20,44",-5,-3,1025,1004
England,Premier L,,,1/13/2018,1800,23,Crystal Palace,14 (15),Burnley,7 (6),56.889,1.758,1.609,43.111,2.32,2.45,40.887,2.446,2.18,27.68,3.613,3.22,31.434,3.181,3.98,1-1 (14.30); 1-0 (13.19); 0-1 ( 9.16); 0-0 ( 8.45); 1-2 ( 7.66);,359,1-0 (1-0),1,0,1,0,1747,1775,-28,2.5,2.173,0.327,1.086,0.878,0.209,1.414,1.296,0.118,45.977,41.837,54.023,58.163,25.3,39.5,20.6,10.5,3.3,33.4,36.2,19.4,8.3,1.9,21,,4,-5,1012,1030
England,Premier L,,,1/13/2018,2030,23,Tottenham,5 (6),Everton,9 (15),39.236,2.549,2.28,60.765,1.646,1.699,70.021,1.428,1.28,17.742,5.636,6.2,12.237,8.172,12.5,2-0 (11.71); 2-1 (11.62); 1-0 ( 8.24); 1-1 ( 8.18); 3-0 ( 7.10);,212,4-0 (1-0),4,0,1,0,2008,1755,253,2.868,2.698,0.17,1.774,1.462,0.311,1.094,1.236,-0.142,53.774,52.358,46.226,47.642,11.7,20.2,28.7,17.4,16.5,40.8,40.5,13.6,4.7,0.4,"26,47,59,81",,6,-10,1001,1017
England,Premier L,,,1/14/2018,1630,23,Bournemouth,16 (16),Arsenal,6 (9),48.399,2.066,2.57,51.601,1.938,1.555,21.831,4.581,4.27,23.294,4.293,3.91,54.874,1.822,1.884,0-1 (10.76); 1-1 (10.71); 0-2 ( 8.87); 1-2 ( 8.82); 0-0 ( 7.58);,183,2-1 (0-0),2,1,0,0,1694,1944,-250,2.959,2.901,0.058,1.245,1.854,-0.609,1.714,1.047,0.667,55.102,51.887,44.898,48.113,37.9,37.7,14.7,8.7,0.5,20.0,28.4,23.4,17.4,7.6,"70,74",52,4,0,1063,1018
England,Premier L,,,1/14/2018,1900,23,Liverpool,4 (5),Man City,1 (1),49.455,2.022,2.44,50.545,1.978,1.617,34.73,2.879,3.07,23.315,4.289,3.64,41.955,2.383,2.39,1-0 (13.32); 1-1 (11.28); 1-3 ( 9.42); 0-0 ( 8.10); 1-2 ( 7.51);,23,4-3 (1-1),4,3,1,1,2017,2160,-143,3.175,3.151,0.024,1.958,2.198,-0.241,1.217,0.953,0.264,57.075,52.83,42.925,47.17,26.4,43.4,17.3,4.3,4.3,30.7,26.0,17.3,21.7,0.0," 9,59,61,68","40,84,90",5,-3,1002,1009
England,Premier L,,,1/15/2018,2300,23,Man Utd,2 (2),Stoke,18 (20),44.31,2.257,2.74,55.69,1.796,1.495,76.61,1.305,1.224,15.45,6.472,7.05,7.94,12.594,16.2,2-0 (17.49); 1-0 (11.66); 2-1 (11.22); 3-0 (10.07); 1-1 ( 7.48);,100,3-0 (2-0),3,0,2,0,2021,1629,392,2.656,2.509,0.146,1.698,1.094,0.604,0.958,1.415,-0.458,49.528,50.472,50.472,49.528,8.0,22.0,33.0,19.0,8.0,53.0,34.0,9.0,4.0,0.0," 9,38,72",,-8,-1,1020,1028
England,Premier L,,,1/20/2018,1530,24,Brighton,16 (13),Chelsea,4 (2),44.832,2.231,1.694,55.168,1.813,2.29,15.73,6.357,7.0,20.086,4.979,3.85,64.184,1.558,1.617,0-2 (13.45); 0-1 (11.78); 1-2 ( 9.82); 1-1 ( 8.61); 0-3 ( 7.27);,78,0-4 (0-2),0,4,0,2,1631,2031,-400,2.0,2.836,-0.836,0.739,1.897,-1.158,1.261,0.939,0.322,30.435,51.643,69.565,48.357,43.8,32.0,16.6,6.4,1.2,11.9,26.9,30.7,16.6,8.9,," 3, 6,77,89",-5,-1,1036,1019
