country,league,alert,verif,sezonul,datameci,orameci,etapa,txtechipa1,place1t,place1a,txtechipa2,place2t,place2d,customh,customa,home_val,avghome,home_val_2,home_val_3,home_val_4,home_val_5,away_val,avgaway,away_val_2,away_val_3,away_val_4,away_val_5,cotaa,cotae,cotad,cotao0,cotau0,cotao1,cotau1,cotao,cotau,cotao3,cotau3,cotao4,cotau4,gg,ng,result,scor1,scor2,scorp1,scorp2,formah,formaa,formadif,h2h,suth,suta,sutht,sutat,corh,cora,foulsh,foulsa,yellowh,yellowa,ballph,ballpa,goalminh,goalmina,swinh,sdrawh,slosth,sscoreh,sreceiveh,soverh,sunderh,swina,sdrawa,slosta,sscorea,sreceivea,sovera,sundera,jucatori1,jucatori2,wdlh1,wdlh2,wdlh3,wdlh4,wdlh5,wdla1,wdla2,wdla3,wdla4,wdla5,custom3,custom4,codechipa1,codechipa2
England,Premier L,,,26,13/09/2025,1530,4,Arsenal,3,6,Nottingham,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,5.37,8.33,1.04,13.0,1.22,4.33,1.68,2.27,2.7,1.49,5.0,1.17,1.98,1.87,3-0 (1-0),3,0,1,0,0,0,0,,16,5,5,1,8,3,8,11,1,1,54,46,32;46;79,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1018,1037
England,Premier L,,,26,13/09/2025,1800,4,Bournemouth,7,10,Brighton,10,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,3.58,2.98,1.04,13.0,1.22,4.33,1.7,2.24,2.7,1.49,5.0,1.17,1.56,2.45,2-1 (1-0),2,1,1,0,0,0,0,,13,6,5,2,4,4,16,10,4,4,51,49,18;61,48,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1063,1036
England,Premier L,,,26,13/09/2025,1800,4,C Palace,8,14,Sunderland,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.75,5.53,1.07,9.0,1.36,3.29,2.21,1.72,3.43,1.33,8.0,1.08,2.03,1.81,0-0 (0-0),0,0,0,0,0,0,0,,14,6,6,0,5,3,10,8,1,1,56,44,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1012,1021
England,Premier L,,,26,13/09/2025,1800,4,Everton,5,9,Aston Villa,19,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,3.45,3.02,1.06,10.0,1.31,3.63,2.0,1.89,3.47,1.33,6.5,1.11,1.74,2.12,0-0 (0-0),0,0,0,0,0,0,0,,20,7,2,1,10,3,17,15,3,3,48,52,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1017,1003
England,Premier L,,,26,13/09/2025,1800,4,Fulham,18,15,Leeds,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,3.55,4.09,1.06,10.0,1.32,3.54,2.07,1.83,3.45,1.33,7.0,1.1,1.86,1.98,1-0 (0-0),1,0,0,0,0,0,0,,5,10,3,3,3,3,20,15,1,2,54,46,90,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1010,1035
England,Premier L,,,26,13/09/2025,1800,4,Newcastle,17,17,Wolves,20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.07,7.77,1.04,13.0,1.25,4.0,1.76,2.13,2.92,1.43,5.0,1.17,1.99,1.85,1-0 (1-0),1,0,1,0,0,0,0,,16,8,4,3,9,4,10,17,1,4,57,43,29,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1016,1031
England,Premier L,,,26,13/09/2025,2030,4,West Ham,16,19,Tottenham,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,3.63,2.09,1.05,11.0,1.25,3.9,1.81,2.08,2.97,1.42,5.5,1.14,1.67,2.23,0-3 (0-0),0,3,0,0,0,0,0,,7,14,4,5,2,13,8,7,0,1,36,64,,47;57;64,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1022,1001
England,Premier L,,,26,13/09/2025,2300,4,Brentford,14,11,Chelsea,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,3.85,1.81,1.04,13.0,1.22,4.33,1.74,2.17,2.84,1.45,5.0,1.17,1.68,2.22,2-2 (1-0),2,2,1,0,0,0,0,,7,16,4,6,5,6,13,9,3,2,34,66,35;90,61;85,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1059,1019
England,Premier L,,,26,14/09/2025,1700,4,Burnley,15,8,Liverpool,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.7,1.33,1.02,19.0,1.17,5.0,1.53,2.61,2.32,1.65,4.0,1.25,1.89,1.97,0-1 (0-0),0,1,0,0,0,0,0,,3,27,0,4,1,13,9,9,2,2,19,81,,90,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1030,1002
England,Premier L,,,26,14/09/2025,1930,4,Man City,13,18,Man Utd,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,4.05,4.53,1.03,15.0,1.17,5.0,1.59,2.49,2.43,1.61,4.33,1.22,1.57,2.46,3-0 (1-0),3,0,1,0,0,0,0,,13,12,6,2,2,4,8,8,0,0,45,55,18;53;68,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1009,1020
