country,league,alert,verif,datameci,orameci,etapa,txtechipa1,place1,txtechipa2,place2,underprob,underoddsc,cotau,overprob,overoddsc,cotao,homeprob,homeoddsc,cotaa,drawprob,drawoddsc,cotae,awayprob,awayoddsc,cotad,score,validated,result,scor1,scor2,scorp1,scorp2,elohomeo,eloawayo,elodiff,totalgh,totalga,totaldiff,scoredh,scoreda,scodiff,receivedh,receiveda,recdiff,ggh,gga,ngh,nga,gh0,gh1,gh2,gh3,gh4,ga0,ga1,ga2,ga3,ga4,goalminh,goalmina,formah,formaa,codechipa1,codechipa2
England,Premier L,,,4/12/2025,1530,32,Man City,6 (6),C Palace,11 (6),48.118,2.078,0,51.882,1.927,0,52.562,1.903,1.64,23.855,4.192,1.64,23.583,4.24,4.35,1-1 (10.66); 2-1 (10.32); 1-0 ( 9.79); 2-0 ( 9.47); 0-1 ( 7.56);,351,5-2 (2-2),5,2,2,2,1872,1808,64,3.281,2.563,0.718,2.379,1.167,1.211,0.902,1.395,-0.493,51.67,48.884,48.33,51.116,20,28.2,27.3,15.6,5.6,34.7,37.8,18.5,7.1,1.7,,,-7,2,01009,01012
England,Premier L,,,4/12/2025,1800,32,Brighton,9 (10),Leicester,19 (19),49.111,2.036,2.58,50.889,1.965,1.54,52.731,1.896,1.29,25.38,3.94,5.95,21.889,4.569,10.93,1-1 (18.64); 1-0 (15.56); 1-2 ( 9.32); 0-1 ( 5.44); 3-1 ( 5.32);,15,2-2 (1-1),2,2,1,1,1743,1389,354,2.646,2.928,-0.281,1.232,1.453,-0.221,1.414,1.475,-0.06,54.882,56.032,45.118,43.968,13.6,46.6,6.6,13.3,13.3,33.4,40,20,6.6,0,,,-12,-10,01036,01042
England,Premier L,,,4/12/2025,1800,32,Nottingham,3 (3),Everton,15 (17),49.613,2.016,1.68,50.387,1.985,2.3,52.643,1.9,1.99,24.516,4.079,3.38,22.841,4.378,4.35,1-1 (11.20); 1-0 (10.72); 2-1 ( 9.61); 2-0 ( 9.19); 0-1 ( 7.35);,579,0-1 (0-0),0,1,0,0,1827,1720,107,2.897,2.621,0.276,1.29,1.267,0.022,1.607,1.354,0.253,54.206,49.22,45.794,50.78,19.8,30.2,25.9,14.3,6.3,35.5,37.1,20.8,6,0.6,,90,5,-2,01037,01017
England,Premier L,,,4/12/2025,1800,32,Southampton,20 (20),Aston Villa,7 (11),27.24,3.671,2.49,72.761,1.374,1.58,0,0,6.23,12.377,8.08,4.64,87.624,1.141,1.53,1-3 (24.64); 0-3 (19.76); 1-1 (12.38); 0-1 ( 9.92); 1-2 ( 6.16);,9,0-3 (0-0),0,3,0,0,1374,1813,-439,2.727,2.782,-0.055,1.192,1.248,-0.056,1.535,1.534,0.001,52.068,52.239,47.932,47.761,44.5,55.5,0,0,0,0,22.3,11.1,44.4,11.1,,90,0,21,01004,01003
England,Premier L,,,4/12/2025,2030,32,Arsenal,2 (2),Brentford,12 (13),39.791,2.513,2.18,60.209,1.661,1.75,71.385,1.401,1.62,17.453,5.73,4.24,11.163,8.959,5.66,2-0 (13.10); 2-1 (12.60); 1-0 ( 8.86); 1-1 ( 8.52); 3-0 ( 8.11);,326,1-1 (0-0),1,1,0,0,1968,1702,266,2.955,2.945,0.011,1.86,1.469,0.391,1.096,1.476,-0.38,52.339,58.621,47.661,41.379,9.8,21.1,31.2,19.3,11.3,42,40.4,12.5,4.2,0.9,,,0,0,01018,01059
England,Premier L,,,4/13/2025,1700,32,Chelsea,4 (4),Ipswich,18 (18),54.065,1.85,2.82,45.936,2.177,1.44,61.367,1.63,1.21,22.646,4.416,7.43,15.987,6.255,13.76,1-0 (15.71); 2-0 (13.56); 1-1 (10.27); 2-1 ( 8.86); 0-0 ( 7.28);,67,2-2 (0-2),2,2,0,2,1784,1482,302,2.844,3.097,-0.253,1.748,1,0.748,1.096,2.097,-1.001,51.448,64.516,48.552,35.484,15.2,32.8,28.3,10.4,11.9,47.9,31.3,16.4,4.4,0,,,1,3,01019,01040
England,Premier L,,,4/13/2025,1700,32,Liverpool,1 (1),West Ham,16 (15),43.064,2.322,2.51,56.936,1.756,1.56,74.454,1.343,1.28,16.503,6.059,6.12,9.042,11.059,10.75,2-0 (13.67); 1-0 (11.62); 3-0 (10.59); 2-1 ( 9.34); 1-1 ( 7.93);,199,2-1 (1-0),2,1,1,0,2036,1638,398,3.154,2.853,0.301,2.109,1.345,0.764,1.045,1.508,-0.463,54.566,55.234,45.434,44.766,10.2,22.6,26.6,20.6,10,51.4,35.1,10,3,0.5,,,-4,-5,01002,01022
England,Premier L,,,4/13/2025,1700,32,Wolves,17 (17),Tottenham,14 (16),52.124,1.919,2.07,47.876,2.089,1.82,43.168,2.317,2.29,25.511,3.92,3.63,31.321,3.193,3.16,1-0 (11.05); 1-1 (10.40); 0-0 ( 8.76); 2-0 ( 8.38); 0-1 ( 8.24);,710,4-2 (2-0),4,2,2,0,1668,1699,-31,2.544,3.007,-0.462,1.143,1.802,-0.659,1.402,1.205,0.197,50.579,54.12,49.421,45.88,25.6,32.3,24.5,12.5,3.6,34.2,32.2,20.7,9.4,2.8,,,11,-9,01031,01001
England,Premier L,,,4/13/2025,1930,32,Newcastle,5 (7),Man Utd,13 (14),50.565,1.978,2.35,49.435,2.023,1.65,53.806,1.859,1.62,24.429,4.093,4.35,21.765,4.595,5.45,1-0 (11.62); 1-1 (11.22); 2-0 ( 9.59); 2-1 ( 9.26); 0-0 ( 7.26);,555,4-1 (1-1),4,1,1,1,1823,1673,150,2.778,2.706,0.072,1.32,1.581,-0.262,1.459,1.125,0.334,49.756,50.78,50.244,49.22,19.3,30.9,25.5,15.1,6.1,37.6,36.3,20.1,5.2,0.7,,,8,7,01016,01020
England,Premier L,,,4/14/2025,2300,32,Bournemouth,10 (12),Fulham,8 (10),52.428,1.907,2.05,47.572,2.102,1.86,40.278,2.483,2.24,26.283,3.805,3.45,33.439,2.991,3.43,1-1 (12.47); 1-0 (11.47); 0-1 ( 8.36); 1-2 ( 8.25); 0-0 ( 7.69);,721,1-0 (1-0),1,0,1,0,1746,1784,-38,3,2.864,0.136,1.29,1.167,0.122,1.71,1.697,0.014,54.209,55.204,45.791,44.796,24.8,37,22.3,10.6,4.2,31,33.7,22.3,9.7,2.9,,,-20,7,01063,01010
England,Premier L,,,4/16/2025,2230,29,Newcastle,4 (7),C Palace,12 (6),49.269,2.03,2.22,50.731,1.971,1.72,48.236,2.073,1.7,25.013,3.998,4.01,26.751,3.738,5.15,1-1 (11.99); 2-1 (10.18); 1-0 ( 9.52); 0-1 ( 8.57); 2-0 ( 8.08);,478,5-0 (4-0),5,0,4,0,1836,1788,48,2.783,2.572,0.211,1.326,1.169,0.157,1.457,1.403,0.054,49.878,48.998,50.122,51.002,21.8,30.5,25.9,12.7,5.8,31.2,39.3,19.8,8.1,1,,,11,-4,01016,01012
England,Premier L,,,4/19/2025,1800,33,Brentford,11 (9),Brighton,10 (6),52.249,1.914,2.38,47.752,2.094,1.63,42.447,2.356,2.57,25.968,3.851,3.62,31.585,3.166,2.72,1-0 (11.32); 1-1 (11.32); 0-0 ( 8.10); 0-1 ( 8.10); 1-2 ( 7.83);,818,4-2 (1-1),4,2,1,1,1717,1725,-8,2.938,2.651,0.287,1.466,1.235,0.231,1.473,1.416,0.056,58.904,55.034,41.096,44.966,24.7,34.5,23.8,11.6,4.4,32.8,32.8,22.7,8.9,2.6,90,,5,-21,01059,01036
England,Premier L,,,4/19/2025,1800,33,C Palace,12 (15),Bournemouth,8 (5),51.791,1.931,2.16,48.209,2.074,1.75,44.435,2.25,2.62,25.603,3.906,3.56,29.962,3.338,2.7,1-0 (11.42); 1-1 (11.05); 0-0 ( 8.19); 0-1 ( 7.93); 2-0 ( 7.89);,747,0-0 (0-0),0,0,0,0,1764,1762,2,2.578,2.993,-0.416,1.167,1.289,-0.122,1.411,1.705,-0.294,48.889,54.027,51.111,45.973,24.1,33.6,23.2,13.5,4.2,34,32.9,22,8.5,2.4,,,-10,-14,01012,01063
England,Premier L,,,4/19/2025,1800,33,Everton,13 (14),Man City,5 (10),47.894,2.088,2.05,52.106,1.919,1.83,30.799,3.247,3.99,24.819,4.029,3.81,44.383,2.253,1.92,1-1 (11.55); 0-1 ( 9.80); 1-2 ( 8.07); 1-0 ( 7.90); 2-1 ( 7.44);,407,0-2 (0-0),0,2,0,0,1750,1891,-141,2.618,3.289,-0.671,1.267,2.384,-1.118,1.351,0.904,0.447,49.111,51.778,50.889,48.222,29.8,35.1,22.6,8.5,3.4,22.5,32.9,23,13.5,6.3,,90,5,0,01017,01009
England,Premier L,,,4/19/2025,1800,33,West Ham,17 (16),Southampton,20 (20),11.156,8.964,2.24,88.844,1.126,1.69,100,1,1.53,0,0,4.49,0,0,6.27,3-1 (44.36); 2-1 (22.24); 3-0 (22.24); 2-0 (11.16); 1-1 ( 0.00);,3,1-1 (0-0),1,1,0,0,1635,1365,270,2.853,2.728,0.125,1.344,1.189,0.155,1.509,1.539,-0.03,55.333,51.942,44.667,48.058,0,0,33.4,66.6,0,33.4,66.6,0,0,0,,90,-3,-1,01022,01004
England,Premier L,,,4/19/2025,2030,33,Aston Villa,7 (7),Newcastle,3 (3),48.004,2.083,2.39,51.996,1.923,1.62,42.183,2.371,2.43,24.879,4.02,3.72,32.939,3.036,2.84,1-1 (10.85); 1-0 ( 9.46); 2-1 ( 8.74); 0-1 ( 7.90); 2-0 ( 7.62);,368,4-1 (1-1),4,1,1,1,1821,1859,-38,2.783,2.789,-0.006,1.253,1.335,-0.082,1.53,1.454,0.076,52.083,49.757,47.917,50.243,23.5,32.3,26,11.1,4.3,29.3,33.6,22.5,10,3.8,,,26,13,01003,01016
England,Premier L,,,4/20/2025,1700,33,Fulham,9 (8),Chelsea,6 (9),51.132,1.956,2.11,48.868,2.046,1.79,43.915,2.277,2.97,25.593,3.907,3.59,30.492,3.28,2.39,1-1 (11.39); 1-0 (11.28); 2-1 ( 7.87); 2-0 ( 7.80); 0-1 ( 7.77);,737,1-2 (1-0),1,2,1,0,1767,1767,0,2.856,2.847,0.009,1.162,1.749,-0.587,1.694,1.098,0.596,54.955,51.556,45.045,48.444,23.4,34.3,23.7,12.8,4.6,32.9,33.2,22.2,8.8,2.5,,90,8,-1,01010,01019
England,Premier L,,,4/20/2025,1700,33,Ipswich,18 (19),Arsenal,2 (2),36.875,2.712,2.16,63.125,1.584,1.74,11.625,8.602,8.28,16.688,5.993,4.91,71.688,1.395,1.4,0-2 (13.81); 1-2 (11.38); 0-1 ( 7.44); 1-1 ( 6.13); 2-2 ( 5.69);,40,0-4 (0-2),0,4,0,2,1498,1952,-454,3.125,2.953,0.172,1.031,1.858,-0.827,2.094,1.096,0.998,65.625,52.444,34.375,47.556,42.5,35,17.5,2.5,2.5,10,17.5,32.5,12.5,12.5,,,6,-3,01040,01018
England,Premier L,,,4/20/2025,1700,33,Man Utd,14 (13),Wolves,16 (14),51.615,1.937,1.9,48.386,2.067,1.99,42.06,2.378,2.46,25.54,3.915,3.36,32.401,3.086,3.03,1-0 (10.69); 1-1 (10.24); 0-0 ( 8.64); 0-1 ( 8.27); 2-0 ( 7.98);,670,0-1 (0-0),0,1,0,0,1659,1692,-33,2.711,2.558,0.153,1.58,1.154,0.426,1.131,1.404,-0.273,50.889,50.769,49.111,49.231,26.1,32.3,24.1,12.5,3.5,33.1,31.7,22.2,9.7,2.6,,,1,16,01020,01031
England,Premier L,,,4/20/2025,1930,33,Leicester,19 (18),Liverpool,1 (1),37.5,2.667,3.02,62.5,1.6,1.4,0,0,12.3,12.5,8,7.32,87.5,1.143,1.21,0-2 (37.50); 0-3 (18.75); 2-2 (12.50); 2-3 ( 6.25); 1-1 ( 0.00);,4,0-1 (0-0),0,1,0,0,1406,2038,-632,2.93,3.153,-0.223,1.455,2.109,-0.654,1.476,1.044,0.431,56.15,54.667,43.85,45.333,75,0,25,0,0,0,0,50,25,0,,,-5,-8,01042,01002
England,Premier L,,,4/21/2025,2300,33,Tottenham,15 (12),Nottingham,4 (4),51.843,1.929,2.35,48.157,2.077,1.64,36.678,2.726,2.6,26.416,3.786,3.66,36.906,2.71,2.66,1-1 (12.71); 1-0 (10.98); 1-2 ( 8.83); 0-1 ( 8.37); 2-1 ( 7.78);,655,1-2 (0-2),1,2,0,2,1674,1796,-122,3.013,2.88,0.134,1.802,1.278,0.524,1.211,1.602,-0.391,54.222,53.704,45.778,46.296,25.3,38.4,23.5,9.4,3,28.6,33.1,23,9.9,4.4,,,-11,-7,01001,01037
England,Premier L,,,4/22/2025,2300,34,Man City,4 (4),Aston Villa,6 (9),45.469,2.199,2.61,54.531,1.834,1.52,54.752,1.826,1.83,22.494,4.446,4.14,22.755,4.395,4.01,1-1 (10.19); 1-0 (10.13); 2-1 ( 9.22); 2-0 ( 9.16); 0-1 ( 6.44);,222,2-1 (1-1),2,1,1,1,1917,1849,68,3.286,2.789,0.497,2.384,1.261,1.122,0.902,1.528,-0.626,51.663,52.226,48.337,47.774,17.9,28.3,25.6,16.2,6.7,35.8,36,17.5,7.6,2.7,90,,9,23,01009,01003
England,Premier L,,,4/23/2025,2300,34,Arsenal,2 (2),C Palace,12 (8),40.207,2.487,2.15,59.793,1.672,1.77,69.219,1.445,1.4,18.15,5.51,4.85,12.631,7.917,9.1,2-0 (12.39); 2-1 (11.76); 1-0 ( 9.00); 1-1 ( 8.55); 3-0 ( 7.68);,306,2-2 (2-1),2,2,2,1,1961,1758,203,2.956,2.572,0.384,1.863,1.164,0.698,1.093,1.408,-0.315,52.328,48.78,47.672,51.22,10.9,21.8,30,18.6,12,41.3,39.2,13.7,4.5,1.3,,,-4,-12,01018,01012
England,Premier L,,,4/26/2025,1530,34,Chelsea,6 (6),Everton,13 (14),51.312,1.949,2.34,48.688,2.054,1.66,47.148,2.121,1.44,25.563,3.912,4.95,27.289,3.664,7.5,1-1 (11.62); 1-0 (11.32); 2-1 ( 8.53); 2-0 ( 8.31); 1-2 ( 7.65);,729,1-0 (1-0),1,0,1,0,1792,1723,69,2.847,2.616,0.231,1.749,1.264,0.486,1.098,1.353,-0.255,51.663,49.002,48.337,50.998,21.9,33.4,24.5,13.1,4.6,33.9,34.8,22.9,6.1,2.3,,,2,5,01019,01017
England,Premier L,,,4/26/2025,1800,34,Brighton,10 (10),West Ham,17 (16),53.044,1.885,2.15,46.956,2.13,1.76,47.075,2.124,1.79,25.432,3.932,4,27.493,3.637,4.46,1-0 (11.21); 1-1 (11.18); 2-0 ( 9.10); 2-1 ( 9.08); 0-0 ( 8.57);,474,3-2 (1-0),3,2,1,0,1702,1619,83,2.662,2.851,-0.189,1.237,1.344,-0.106,1.425,1.508,-0.083,55.184,55.432,44.816,44.568,24,31.4,25.5,11.8,5.9,35.7,35.6,18.5,6.7,2.9,90,,-24,-7,01036,01022
England,Premier L,,,4/26/2025,1800,34,Newcastle,5 (5),Ipswich,18 (18),50.4,1.984,3.3,49.6,2.016,1.34,67.08,1.491,1.17,20.165,4.959,8.5,12.755,7.84,17.5,1-0 (17.54); 2-0 (12.53); 1-1 (10.50); 3-0 ( 7.52); 2-1 ( 7.50);,60,3-0 (1-0),3,0,1,0,1830,1488,342,2.794,3.152,-0.357,1.334,1,0.334,1.46,2.152,-0.691,49.879,63.636,50.121,36.364,10,35,25,15,10,50.1,30,18.3,0,0,,,6,4,01016,01040
England,Premier L,,,4/26/2025,1800,34,Southampton,20 (20),Fulham,9 (11),46,2.174,2.25,54,1.852,1.7,8,12.5,5.08,20,5,4.11,72,1.389,1.68,0-3 (18.00); 0-0 (12.00); 0-1 (12.00); 1-3 (12.00); 1-0 ( 8.00);,10,1-2 (1-0),1,2,1,0,1380,1741,-361,2.726,2.857,-0.13,1.189,1.161,0.027,1.538,1.695,-0.158,52.058,55.157,47.942,44.843,60,40,0,0,0,20,20,10,30,10,,90,1,-2,01004,01010
England,Premier L,,,4/26/2025,1800,34,Wolves,15 (17),Leicester,19 (19),40.16,2.49,2.14,59.84,1.671,1.76,56,1.786,1.55,22.56,4.433,4.46,21.44,4.664,6.03,1-1 (12.96); 1-0 (11.52); 2-1 (10.08); 2-0 ( 8.96); 1-2 ( 5.76);,25,3-0 (1-0),3,0,1,0,1715,1404,311,2.552,2.925,-0.374,1.153,1.451,-0.297,1.398,1.475,-0.076,50.575,56,49.425,44,8,36,28,16,8,32,36,16,16,0,,,19,1,01031,01042
England,Premier L,,,4/27/2025,1700,34,Bournemouth,8 (11),Man Utd,14 (15),50.042,1.998,2.19,49.958,2.002,1.74,52.137,1.918,1.98,24.124,4.145,3.93,23.739,4.212,3.72,1-0 (12.67); 1-1 (10.76); 2-0 ( 9.48); 2-1 ( 8.05); 0-0 ( 7.22);,545,1-1 (1-0),1,1,1,0,1767,1635,132,2.983,2.707,0.276,1.284,1.576,-0.292,1.699,1.131,0.568,53.846,50.776,46.154,49.224,18.8,33,24.7,16.3,5.1,38.4,32.6,20.1,6.6,2,,90,-1,-8,01063,01020
England,Premier L,,,4/27/2025,1930,34,Liverpool,1 (1),Tottenham,16 (17),43.519,2.298,3.43,56.482,1.77,1.31,73.135,1.367,1.22,16.878,5.925,7.75,9.988,10.012,12.75,2-0 (14.12); 1-0 (10.88); 3-0 (10.17); 2-1 ( 9.85); 1-1 ( 7.59);,218,5-1 (3-1),5,1,3,1,2039,1655,384,3.149,3.013,0.135,2.106,1.8,0.306,1.042,1.213,-0.171,54.545,54.324,45.455,45.676,11.4,21.5,27.9,20.1,9.6,50.6,35.3,10,3.2,0.9,,,-8,-12,01002,01001
England,Premier L,,,5/1/2025,2230,34,Nottingham,6 (7),Brentford,11 (13),50.901,1.965,2.11,49.099,2.037,1.79,48.833,2.048,2.25,25.409,3.936,3.55,25.758,3.882,3.24,1-1 (12.11); 1-0 (11.19); 2-1 ( 9.21); 2-0 ( 8.51); 0-1 ( 7.63);,617,0-2 (0-1),0,2,0,1,1814,1739,75,2.881,2.959,-0.078,1.284,1.483,-0.199,1.596,1.476,0.12,54.128,59.184,45.872,40.816,20.8,33,25.1,13.1,5.3,33.9,36.7,21.2,6.3,1.9,,,-9,6,01037,01059
England,Premier L,,,5/2/2025,2300,35,Man City,4 (3),Wolves,13 (12),42.548,2.35,2.48,57.452,1.741,1.6,66.597,1.502,1.41,19.161,5.219,5.09,14.242,7.022,7.77,2-1 (12.80); 2-0 (12.70); 1-1 ( 8.95); 1-0 ( 8.88); 3-1 ( 6.64);,370,1-0 (1-0),1,0,1,0,1928,1721,207,3.285,2.553,0.732,2.383,1.16,1.222,0.903,1.393,-0.49,51.77,50.382,48.23,49.618,12.9,22.1,31.6,16.4,11.3,40.2,40.5,12.4,6.4,0.5,,,14,18,01009,01031
England,Premier L,,,5/3/2025,1530,35,Aston Villa,7 (6),Fulham,8 (8),50.53,1.979,2.2,49.47,2.021,1.72,50.94,1.963,1.79,25.041,3.994,3.99,24.02,4.163,4.39,1-1 (12.14); 1-0 (11.24); 2-1 ( 9.36); 2-0 ( 8.67); 0-1 ( 7.52);,529,1-0 (1-0),1,0,1,0,1837,1748,89,2.79,2.857,-0.067,1.26,1.165,0.095,1.53,1.692,-0.162,52.367,55.357,47.633,44.643,20,32.3,24.9,13.9,5.8,34.8,37.6,20,6.4,1.1,,,11,-5,01003,01010
England,Premier L,,,5/3/2025,1800,35,Everton,15 (15),Ipswich,18 (18),50.584,1.977,1.94,49.416,2.024,1.94,59.07,1.693,1.52,23.035,4.341,4.35,17.895,5.588,6.65,2-0 (14.22); 1-0 (11.74); 2-1 (11.09); 1-1 ( 9.16); 0-0 ( 7.00);,87,2-2 (2-1),2,2,2,1,1712,1482,230,2.613,3.147,-0.534,1.261,0.971,0.29,1.352,2.176,-0.825,48.894,61.765,51.106,38.235,16.4,27.5,33.3,13.7,8,42.7,33.3,18.3,5.7,0,,,0,-2,01017,01040
England,Premier L,,,5/3/2025,1800,35,Leicester,19 (18),Southampton,20 (20),0,0,2.21,100,1,1.71,0,0,2.38,0,0,3.75,0,0,2.89,1-1 ( 0.00); 1-1 ( 0.00); 1-1 ( 0.00); 1-1 ( 0.00); 1-1 ( 0.00);,0,2-0 (2-0),2,0,2,0,1397,1372,25,2.926,2.727,0.198,1.447,1.188,0.258,1.479,1.539,-0.06,55.851,52.174,44.149,47.826,0,0,0,0,0,0,0,0,0,0,,,1,-1,01042,01004
England,Premier L,,,5/3/2025,2030,35,Arsenal,2 (2),Bournemouth,10 (5),40.483,2.47,1.98,59.517,1.68,1.9,69.461,1.44,2.12,18.123,5.518,3.58,12.416,8.054,3.53,2-0 (12.68); 2-1 (11.76); 1-0 ( 9.34); 1-1 ( 8.67); 3-0 ( 6.92);,325,1-2 (1-0),1,2,1,0,1946,1755,191,2.958,2.98,-0.022,1.863,1.283,0.579,1.095,1.697,-0.602,52.434,54,47.566,46,10.4,22.4,30.4,16.6,13.2,41.7,38.7,13.8,4.6,1.2,,,-6,3,01018,01063
England,Premier L,,,5/4/2025,1700,35,Brentford,11 (8),Man Utd,14 (14),51.063,1.958,2.37,48.937,2.043,1.63,52.16,1.917,1.7,24.613,4.063,4.29,23.228,4.305,4.61,1-0 (12.62); 1-1 (11.32); 2-0 (10.03); 2-1 ( 9.00); 0-0 ( 7.07);,589,4-3 (2-1),4,3,2,1,1782,1646,136,2.953,2.706,0.247,1.486,1.575,-0.089,1.466,1.131,0.336,58.784,50.885,41.216,49.115,18.6,33.2,26.4,14.7,5,38,34.1,19.8,6.2,1.6,,90,19,-8,01059,01020
England,Premier L,,,5/4/2025,1700,35,Brighton,9 (9),Newcastle,3 (4),51.365,1.947,2.64,48.636,2.056,1.51,36.953,2.706,2.82,25.984,3.849,3.9,37.063,2.698,2.37,1-1 (12.13); 1-0 (11.33); 1-2 ( 8.68); 0-1 ( 7.99); 0-0 ( 7.46);,556,1-1 (1-0),1,1,1,0,1712,1835,-123,2.67,2.795,-0.125,1.243,1.338,-0.095,1.427,1.457,-0.03,55.333,49.758,44.667,50.242,25.3,38.4,22.8,10,3.2,29.5,31.6,22.6,10.9,4.4,,,-12,1,01036,01016
England,Premier L,,,5/4/2025,1700,35,West Ham,17 (17),Tottenham,16 (17),53.423,1.872,2.4,46.577,2.147,1.61,37.625,2.658,2.05,26.517,3.771,3.76,35.858,2.789,3.58,1-1 (11.80); 1-0 (10.35); 0-1 ( 9.58); 0-0 ( 8.40); 2-1 ( 8.05);,346,1-1 (1-1),1,1,1,1,1608,1650,-42,2.856,3.02,-0.164,1.345,1.799,-0.454,1.511,1.221,0.29,55.531,54.425,44.469,45.575,28.1,34.6,23.6,10.1,3.1,29.9,34.1,22.2,9.8,2.6,,,-7,-13,01022,01001
England,Premier L,,,5/4/2025,1930,35,Chelsea,5 (5),Liverpool,1 (1),42.389,2.359,2.52,57.611,1.736,1.56,20.734,4.823,2.17,22.163,4.512,3.77,57.104,1.751,3.25,0-1 ( 9.67); 0-2 ( 9.50); 1-1 ( 9.48); 1-2 ( 9.31); 0-3 ( 7.45);,208,3-1 (1-0),3,1,1,0,1802,2043,-241,2.843,3.155,-0.312,1.748,2.113,-0.365,1.095,1.042,0.053,51.549,54.646,48.451,45.354,35.3,34.6,21.1,7.6,1.4,15.1,27.4,26.9,21.1,5.2,90,,4,-4,01019,01002
England,Premier L,,,5/5/2025,2300,35,C Palace,12 (13),Nottingham,6 (3),51.597,1.938,1.89,48.403,2.066,2,43.56,2.296,2.21,25.836,3.871,3.49,30.604,3.268,3.4,1-1 (11.86); 1-0 (11.64); 1-2 ( 7.88); 2-1 ( 7.82); 0-1 ( 7.72);,732,1-1 (0-0),1,1,0,0,1772,1770,2,2.575,2.873,-0.298,1.166,1.273,-0.107,1.409,1.6,-0.191,48.894,53.636,51.106,46.364,23.1,35.5,23.4,12.5,4.3,32.8,33.4,22.2,8.8,2.4,,,-10,-16,01012,01037
England,Premier L,,,5/10/2025,1800,36,Fulham,11 (10),Everton,14 (15),52.335,1.911,1.88,47.665,2.098,2.04,45.426,2.201,1.77,25.519,3.919,1.77,29.054,3.442,3.75,1-0 (11.38); 1-1 (10.89); 0-0 ( 8.55); 0-1 ( 8.18); 2-0 ( 8.17);,802,1-3 (1-1),1,3,1,1,1737,1697,40,2.849,2.616,0.233,1.16,1.263,-0.103,1.689,1.353,0.336,55.111,49.007,44.889,50.993,24.5,32.6,23.4,12.4,5.1,34.9,33.4,21.1,8.3,2.2,,,-11,-8,01010,01017
England,Premier L,,,5/10/2025,1800,36,Ipswich,18 (19),Brentford,9 (12),47.601,2.101,2.87,52.399,1.908,1.44,19.635,5.093,5.83,21.198,4.717,4.84,59.167,1.69,1.52,0-2 (11.57); 1-2 (10.72); 0-1 ( 9.99); 1-1 ( 9.25); 0-0 ( 7.59);,77,0-1 (0-1),0,1,0,1,1496,1790,-294,3.171,2.98,0.192,1,1.503,-0.503,2.171,1.477,0.695,62.857,59.06,37.143,40.94,40.6,37.6,11.6,7.7,2.5,18.7,24.6,28.5,10.3,10.3,,,1,24,01040,01059
England,Premier L,,,5/10/2025,1800,36,Southampton,20 (20),Man City,3 (6),50,2,2.93,50,2,1.41,0,0,15,50,2,8,50,2,1.19,1-1 (50.00); 1-3 (50.00); 1-1 ( 0.00); 1-1 ( 0.00); 1-1 ( 0.00);,2,0-0 (0-0),0,0,0,0,1352,1933,-581,2.725,3.28,-0.555,1.186,2.38,-1.194,1.54,0.901,0.639,52.048,51.656,47.952,48.344,0,100,0,0,0,0,50,0,50,0,,,-3,15,01004,01009
England,Premier L,,,5/10/2025,1800,36,Wolves,13 (16),Brighton,10 (10),51.966,1.924,1.92,48.034,2.082,1.98,43.099,2.32,3.08,25.7,3.891,3.39,31.2,3.205,2.45,1-0 (11.12); 1-1 (10.92); 0-0 ( 8.36); 0-1 ( 8.21); 2-0 ( 7.76);,824,0-2 (0-1),0,2,0,1,1715,1713,2,2.548,2.668,-0.12,1.156,1.243,-0.087,1.392,1.425,-0.034,50.19,55.482,49.81,44.518,25.1,33.4,23.3,12.5,4.7,33.3,32.7,22.3,8.8,2.6,,,12,-7,01031,01036
England,Premier L,,,5/10/2025,2030,36,Bournemouth,8 (11),Aston Villa,7 (11),49.449,2.022,2.34,50.551,1.978,1.65,41.217,2.426,2.63,25.328,3.948,3.65,33.455,2.989,2.68,1-1 (11.59); 1-0 (11.12); 1-2 ( 7.87); 2-1 ( 7.83); 2-0 ( 7.52);,454,0-1 (0-1),0,1,0,1,1788,1847,-59,2.98,2.785,0.195,1.286,1.26,0.026,1.694,1.525,0.169,54.153,52.212,45.847,47.788,22.7,36.1,24.4,12.1,3.9,30.8,32.1,21.8,10.3,4.6,,,7,8,01063,01003
England,Premier L,,,5/11/2025,1500,36,Newcastle,4 (6),Chelsea,5 (7),48.483,2.063,2.48,51.517,1.941,1.57,45.708,2.188,2.32,24.99,4.002,3.74,29.302,3.413,3.04,1-1 (12.03); 1-0 ( 9.91); 2-1 ( 9.41); 0-1 ( 7.93); 2-0 ( 7.75);,368,2-0 (1-0),2,0,1,0,1833,1843,-10,2.793,2.845,-0.053,1.337,1.751,-0.413,1.455,1.095,0.36,49.88,51.656,50.12,48.344,21.5,32.6,25.5,12.5,5.1,30.4,36.9,20.1,9.2,2.7,90,,-3,15,01016,01019
England,Premier L,,,5/11/2025,1715,36,Man Utd,15 (15),West Ham,17 (17),50.715,1.972,2.12,49.285,2.029,1.78,46.571,2.147,2.22,24.827,4.028,3.6,28.601,3.496,3.33,1-0 (11.48); 1-1 (11.02); 2-0 ( 8.25); 0-0 ( 8.04); 2-1 ( 7.92);,293,0-2 (0-1),0,2,0,1,1637,1604,33,2.715,2.854,-0.139,1.578,1.344,0.234,1.137,1.51,-0.373,50.993,55.629,49.007,44.371,22.9,32.7,23.5,13.9,5.4,35.1,33.7,18.4,9.5,2,,,-8,-9,01020,01022
