season,date,time,country,league,home,away,code_home,code_away,ft_home,ft_away,ht_home,ht_away,result,validated,elo_home,elo_away,elo_diff,p_home,p_draw,p_away,fair_home,fair_draw,fair_away,odds_home,odds_draw,odds_away,p_over,p_under,fair_over,fair_under,odds_over,odds_under,shots,shots_on_target,corners,possession_home,possession_away,form_home,form_away,home_bonus_elo,EloDiff,Band_H,Band_A,lg_avg_gf_home,lg_avg_gf_away,lg_avg_shots_home,lg_avg_shots_away,lg_avg_sot_home,lg_avg_sot_away,lg_avg_cor_home,lg_avg_cor_away,lg_avg_poss_home,lg_avg_poss_away,datetime,elo_home_calc,elo_away_calc,EloDiff_calc,Band_H_calc,Band_A_calc,home_name_calc,away_name_calc,shots_H,shots_A,sot_H,sot_A,corners_H,corners_A,pos_H,pos_A,_stats_src,pressure_usable,xg_usable,xg_proxy_H,xg_proxy_A,shot_quality_H,shot_quality_A,finishing_luck_H,finishing_luck_A
2021-2022,3/16/2022,2315,England,Premier L,Arsenal,Liverpool,1018,1002,0,2,0,0,0-2 (0-0),80,1661.7387604606397,1790.3894992654589,-128.6507388048194,31.712,24.095,44.193,3.153,4.15,2.263,3.75,3.6,2.09,51.783,48.218,1.931,2.074,1.86,2.05,,,,,,9,4,32.81163556818045,-63.65073880481941,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-03-16,1661.7387604606397,1790.3894992654589,-63.65073880481941,PEER,PEER,Arsenal,Liverpool,,,,,,,,,none,0,0,,,,,,
2021-2022,3/17/2022,2245,England,Premier L,Everton,Newcastle,1017,1016,1,0,0,0,1-0 (0-0),233,1426.1873579564465,1491.3285514518486,-65.14119349540215,33.306,26.694,40.0,3.002,3.746,2.5,2.41,3.31,3.28,44.638,55.362,2.24,1.806,2.24,1.71,,,,,,-11,15,32.81163556818045,-0.1411934954021489,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-03-17,1426.1873579564465,1491.3285514518486,-0.1411934954021489,PEER,PEER,Everton,Newcastle,,,,,,,,,none,0,0,,,,,,
2021-2022,3/18/2022,2300,England,Premier L,Wolves,Leeds,1031,1035,2,3,2,0,2-3 (2-0),222,1544.6358330269888,1444.8970279726789,99.73880505430998,57.244,23.775,18.981,1.747,4.206,5.268,2.29,3.38,3.47,44.514,55.486,2.246,1.802,2.21,1.74,,,,,,-18,-20,32.81163556818045,164.73880505430998,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-03-18,1544.6358330269888,1444.8970279726789,164.73880505430998,BULLY,DOG,Wolves,Leeds,,,,,,,,,none,0,0,,,,,,
2021-2022,3/19/2022,1530,England,Premier L,Aston Villa,Arsenal,1003,1018,0,1,0,1,0-1 (0-1),287,1528.5128483286844,1649.4564471681174,-120.94359883943298,28.02,24.703,47.277,3.569,4.048,2.115,2.96,3.42,2.55,50.652,49.348,1.974,2.026,1.96,1.92,,,,,,21,9,32.81163556818045,-55.94359883943298,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-03-19,1528.5128483286844,1649.4564471681174,-55.94359883943298,PEER,PEER,Aston Villa,Arsenal,,,,,,,,,none,0,0,,,,,,
2021-2022,3/20/2022,1700,England,Premier L,Leicester,Brentford,1042,1059,2,1,2,0,2-1 (2-0),362,1549.3882266394423,1450.2597988968291,99.1284277426132,53.745,24.25,22.005,1.861,4.124,4.544,2.13,3.55,3.68,46.659,53.341,2.143,1.875,2.04,1.87,,,,,,8,6,32.81163556818045,164.1284277426132,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-03-20,1549.3882266394423,1450.2597988968291,164.1284277426132,BULLY,DOG,Leicester,Brentford,,,,,,,,,none,0,0,,,,,,
2021-2022,3/20/2022,1930,England,Premier L,Tottenham,West Ham,1001,1022,3,1,2,1,3-1 (2-1),304,1604.6574079867107,1599.188983270662,5.46842471604873,42.485,26.606,30.909,2.354,3.759,3.235,1.73,3.86,5.32,47.141,52.859,2.121,1.892,1.97,1.93,,,,,,7,2,32.81163556818045,70.46842471604873,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-03-20,1604.6574079867107,1599.188983270662,70.46842471604873,PEER,PEER,Tottenham,West Ham,,,,,,,,,none,0,0,,,,,,
2021-2022,4/2/2022,1530,England,Premier L,Liverpool,Watford,1002,1025,2,0,1,0,2-0 (1-0),31,1802.671812557981,1372.2748468577367,430.3969657002442,88.327,9.816,1.857,1.132,10.187,53.862,1.17,8.5,18.0,50.75,49.25,1.97,2.03,1.38,3.2,,,,,,10,4,32.81163556818045,495.3969657002442,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-02,1802.671812557981,1372.2748468577367,495.3969657002442,BULLY,DOG,Liverpool,Watford,,,,,,,,,none,0,0,,,,,,
2021-2022,4/2/2022,1800,England,Premier L,Chelsea,Brentford,1019,1059,1,4,0,0,1-4 (0-0),147,1445.917784491277,1298.8150760763504,147.1027084149266,76.455,15.963,7.582,1.308,6.264,13.189,1.4,4.77,9.59,54.366,45.634,1.839,2.191,1.96,1.93,,,,,,11,10,32.81163556818045,212.1027084149266,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-02,1445.917784491277,1298.8150760763504,212.1027084149266,BULLY,DOG,Chelsea,Brentford,,,,,,,,,none,0,0,,,,,,
2021-2022,4/2/2022,1800,England,Premier L,Burnley,Man City,1030,1009,0,2,0,2,0-2 (0-2),103,1459.3125427784755,1470.315030366558,-11.002487588082204,13.969,19.724,66.306,7.159,5.07,1.508,16.5,7.3,1.2,57.09,42.91,1.752,2.33,1.58,2.47,,,,,,-21,-5,32.81163556818045,53.9975124119178,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-02,1459.3125427784755,1470.315030366558,53.9975124119178,PEER,PEER,Burnley,Man City,,,,,,,,,none,0,0,,,,,,
2021-2022,4/2/2022,1800,England,Premier L,Wolves,Aston Villa,1031,1003,2,1,2,0,2-1 (2-0),648,1713.709369785726,1444.6611598731483,269.0482099125777,43.875,26.762,29.363,2.279,3.737,3.406,3.16,3.09,2.62,44.5,55.5,2.247,1.802,2.5,1.59,,,,,,-8,8,32.81163556818045,334.0482099125777,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-02,1713.709369785726,1444.6611598731483,334.0482099125777,BULLY,DOG,Wolves,Aston Villa,,,,,,,,,none,0,0,,,,,,
2021-2022,4/2/2022,1800,England,Premier L,Leeds,Southampton,1035,1004,1,1,1,0,1-1 (1-0),307,1434.5119954230097,1812.6526175802485,-378.14062215723857,40.853,26.148,32.999,2.448,3.824,3.03,2.5,3.63,2.86,45.977,54.023,2.175,1.851,1.65,2.36,,,,,,-1,-23,32.81163556818045,-313.14062215723857,DOG,BULLY,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-02,1434.5119954230097,1812.6526175802485,-313.14062215723857,DOG,BULLY,Leeds,Southampton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/2/2022,1800,England,Premier L,Brighton,Norwich,1036,1011,0,0,0,0,0-0 (0-0),26,1530.220318221192,1520.1092615927566,10.111056628435335,41.072,28.791,30.138,2.435,3.473,3.318,1.52,4.33,7.16,34.362,65.638,2.91,1.523,2.04,1.86,,,,,,-19,-18,32.81163556818045,75.11105662843534,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-02,1530.220318221192,1520.1092615927566,75.11105662843534,PEER,PEER,Brighton,Norwich,,,,,,,,,none,0,0,,,,,,
2021-2022,4/2/2022,2030,England,Premier L,Man Utd,Leicester,1020,1042,1,1,0,0,1-1 (0-0),319,1649.2315584162295,1554.9868656631231,94.24469275310662,51.427,24.753,23.82,1.944,4.04,4.198,1.56,4.76,5.69,49.854,50.146,2.006,1.994,1.63,2.42,,,,,,-1,7,32.81163556818045,159.24469275310662,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-02,1649.2315584162295,1554.9868656631231,159.24469275310662,BULLY,DOG,Man Utd,Leicester,,,,,,,,,none,0,0,,,,,,
2021-2022,4/3/2022,1700,England,Premier L,West Ham,Everton,1022,1017,2,1,1,0,2-1 (1-0),248,1587.1903062649722,1436.1914218316945,150.99888443327768,59.906,23.067,17.028,1.669,4.335,5.873,1.79,3.84,4.87,45.811,54.189,2.183,1.845,1.93,1.98,,,,,,0,-5,32.81163556818045,215.99888443327768,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-03,1587.1903062649722,1436.1914218316945,215.99888443327768,BULLY,DOG,West Ham,Everton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/3/2022,1930,England,Premier L,Tottenham,Newcastle,1001,1016,5,1,1,1,5-1 (1-1),367,1616.6560849924006,1481.3244875766006,135.33159741579993,57.455,22.8,19.745,1.74,4.386,5.065,1.56,4.33,6.45,53.056,46.944,1.885,2.13,1.81,2.1,,,,,,9,3,32.81163556818045,200.3315974158,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-03,1616.6560849924006,1481.3244875766006,200.3315974158,BULLY,DOG,Tottenham,Newcastle,,,,,,,,,none,0,0,,,,,,
2021-2022,4/4/2022,2300,England,Premier L,C Palace,Arsenal,1012,1018,3,0,2,0,3-0 (2-0),289,1503.8961152248528,1657.8600339040452,-153.96391867919235,25.953,24.678,49.369,3.853,4.052,2.026,4.15,3.35,2.07,50.611,49.389,1.976,2.025,2.21,1.74,,,,,,20,0,32.81163556818045,-88.96391867919237,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-04,1503.8961152248528,1657.8600339040452,-88.96391867919237,PEER,PEER,C Palace,Arsenal,,,,,,,,,none,0,0,,,,,,
2021-2022,4/6/2022,2230,England,Premier L,Burnley,Everton,1030,1017,3,2,1,2,3-2 (1-2),139,1430.265885085818,1431.7144910244783,-1.4486059386601935,42.8,26.422,30.778,2.336,3.785,3.249,2.59,3.09,3.2,45.574,54.426,2.194,1.837,2.41,1.63,,,,,,-21,-5,32.81163556818045,63.551394061339806,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-06,1430.265885085818,1431.7144910244783,63.551394061339806,PEER,PEER,Burnley,Everton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/8/2022,2300,England,Premier L,Newcastle,Wolves,1016,1031,1,0,0,0,1-0 (0-0),621,1472.3280566469691,1538.091509929477,-65.76345328250795,39.765,26.846,33.389,2.515,3.725,2.995,2.0,3.41,4.47,44.813,55.187,2.231,1.812,2.43,1.62,,,,,,3,-8,32.81163556818045,-0.7634532825079532,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-08,1472.3280566469691,1538.091509929477,-0.7634532825079532,PEER,PEER,Newcastle,Wolves,,,,,,,,,none,0,0,,,,,,
2021-2022,4/9/2022,1530,England,Premier L,Everton,Man Utd,1017,1020,1,0,1,0,1-0 (1-0),132,1423.523516509391,1644.9442303599037,-221.42071385051256,26.925,24.477,48.599,3.714,4.086,2.058,4.09,3.88,1.92,51.452,48.548,1.944,2.06,1.79,2.12,,,,,,-5,-1,32.81163556818045,-156.42071385051258,DOG,BULLY,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-09,1423.523516509391,1644.9442303599037,-156.42071385051258,DOG,BULLY,Everton,Man Utd,,,,,,,,,none,0,0,,,,,,
2021-2022,4/9/2022,1800,England,Premier L,Arsenal,Brighton,1018,1036,1,2,0,1,1-2 (0-1),159,1635.9744383385548,1440.473130840551,195.50130749800385,66.793,19.749,13.458,1.497,5.064,7.43,1.64,3.88,6.43,56.0,44.0,1.786,2.273,2.17,1.76,,,,,,-9,-14,32.81163556818045,260.5013074980038,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-09,1635.9744383385548,1440.473130840551,260.5013074980038,BULLY,DOG,Arsenal,Brighton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/9/2022,1800,England,Premier L,Southampton,Chelsea,1004,1019,0,6,0,4,0-6 (0-4),251,1471.856809986559,1683.1730777698078,-211.3162677832488,24.745,24.07,51.185,4.041,4.155,1.954,3.93,3.56,2.05,50.995,49.005,1.961,2.041,1.98,1.93,,,,,,-23,11,32.81163556818045,-146.3162677832488,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-09,1471.856809986559,1683.1730777698078,-146.3162677832488,PEER,PEER,Southampton,Chelsea,,,,,,,,,none,0,0,,,,,,
2021-2022,4/9/2022,1800,England,Premier L,Watford,Leeds,1025,1035,0,3,0,1,0-3 (0-1),69,1370.6370945102285,1457.770763158475,-87.13366864824638,37.351,26.359,36.29,2.677,3.794,2.756,2.91,3.45,2.57,40.937,59.063,2.443,1.693,1.88,2.02,,,,,,4,-1,32.81163556818045,-22.133668648246385,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-09,1370.6370945102285,1457.770763158475,-22.133668648246385,PEER,PEER,Watford,Leeds,,,,,,,,,none,0,0,,,,,,
2021-2022,4/9/2022,2030,England,Premier L,Aston Villa,Tottenham,1003,1001,0,4,0,1,0-4 (0-1),365,1512.2380698844715,1625.652515922032,-113.41444603756054,32.283,25.899,41.818,3.098,3.861,2.391,3.47,3.59,2.2,49.911,50.089,2.004,1.996,1.93,1.98,,,,,,8,9,32.81163556818045,-48.41444603756054,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-09,1512.2380698844715,1625.652515922032,-48.41444603756054,PEER,PEER,Aston Villa,Tottenham,,,,,,,,,none,0,0,,,,,,
2021-2022,4/10/2022,1700,England,Premier L,Brentford,West Ham,1059,1022,2,0,0,0,2-0 (0-0),438,1475.1974518890663,1591.6672370721883,-116.46978518312176,35.006,26.771,38.223,2.857,3.735,2.616,2.77,3.35,2.76,47.251,52.749,2.116,1.896,2.09,1.82,,,,,,25,-3,32.81163556818045,-51.46978518312176,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-10,1475.1974518890663,1591.6672370721883,-51.46978518312176,PEER,PEER,Brentford,West Ham,,,,,,,,,none,0,0,,,,,,
2021-2022,4/10/2022,1700,England,Premier L,Leicester,C Palace,1042,1012,2,1,2,0,2-1 (2-0),501,1559.2741937194494,1525.7817107903431,33.492482929106245,40.679,26.583,32.738,2.458,3.762,3.055,2.53,3.29,3.1,47.137,52.863,2.121,1.892,2.18,1.76,,,,,,2,20,32.81163556818045,98.49248292910625,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-10,1559.2741937194494,1525.7817107903431,98.49248292910625,PEER,PEER,Leicester,C Palace,,,,,,,,,none,0,0,,,,,,
2021-2022,4/10/2022,1700,England,Premier L,Norwich,Burnley,1011,1030,2,0,1,0,2-0 (1-0),43,1304.2597297270763,1438.4568596009055,-134.19712987382923,34.152,24.285,41.563,2.928,4.118,2.406,3.23,3.42,2.38,44.904,55.096,2.227,1.815,2.09,1.82,,,,,,-11,-23,32.81163556818045,-69.19712987382923,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-10,1304.2597297270763,1438.4568596009055,-69.19712987382923,PEER,PEER,Norwich,Burnley,,,,,,,,,none,0,0,,,,,,
2021-2022,4/10/2022,1930,England,Premier L,Man City,Liverpool,1009,1002,2,2,2,1,2-2 (2-1),36,1816.89872791744,1804.3095649054887,12.589163011950404,55.836,23.558,20.606,1.791,4.245,4.853,1.98,3.82,3.9,56.179,43.821,1.78,2.282,1.81,2.11,,,,,,1,11,32.81163556818045,77.5891630119504,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-10,1816.89872791744,1804.3095649054887,77.5891630119504,PEER,PEER,Man City,Liverpool,,,,,,,,,none,0,0,,,,,,
2021-2022,4/16/2022,1530,England,Premier L,Tottenham,Brighton,1001,1036,0,1,0,0,0-1 (0-0),218,1641.8065225163643,1456.8233257988022,184.98319671756207,66.69,19.45,13.86,1.499,5.141,7.215,1.51,4.56,6.92,57.001,42.999,1.754,2.326,1.75,2.19,,,,,,13,-14,32.81163556818045,249.98319671756207,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-16,1641.8065225163643,1456.8233257988022,249.98319671756207,BULLY,DOG,Tottenham,Brighton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/16/2022,1800,England,Premier L,Man Utd,Norwich,1020,1011,3,2,2,1,3-2 (2-1),88,1354.2504406099974,1492.403466939482,-138.15302632948442,64.421,20.677,14.902,1.552,4.836,6.711,1.29,6.35,9.95,46.442,53.558,2.153,1.867,1.41,3.03,,,,,,-5,-11,32.81163556818045,-73.15302632948442,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-16,1354.2504406099974,1492.403466939482,-73.15302632948442,PEER,PEER,Man Utd,Norwich,,,,,,,,,none,0,0,,,,,,
2021-2022,4/16/2022,1800,England,Premier L,Southampton,Arsenal,1004,1018,1,0,1,0,1-0 (1-0),311,1459.0618388763423,1619.6242433803036,-160.56240450396126,32.514,26.861,40.625,3.076,3.723,2.462,4.08,3.79,1.94,44.956,55.044,2.224,1.817,1.85,2.07,,,,,,-24,-9,32.81163556818045,-95.56240450396126,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-16,1459.0618388763423,1619.6242433803036,-95.56240450396126,PEER,PEER,Southampton,Arsenal,,,,,,,,,none,0,0,,,,,,
2021-2022,4/16/2022,1800,England,Premier L,Watford,Brentford,1025,1059,1,2,0,1,1-2 (0-1),68,1630.723473124527,1322.208325527937,308.51514759658994,31.361,25.866,42.773,3.189,3.866,2.338,2.94,3.39,2.58,44.425,55.575,2.251,1.799,2.07,1.85,,,,,,4,25,32.81163556818045,373.51514759658994,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-16,1630.723473124527,1322.208325527937,373.51514759658994,BULLY,DOG,Watford,Brentford,,,,,,,,,none,0,0,,,,,,
2021-2022,4/17/2022,1715,England,Premier L,Newcastle,Leicester,1016,1042,2,1,1,1,2-1 (1-1),549,1482.3500305634454,1566.5129270388993,-84.16289647545386,38.478,26.877,34.645,2.599,3.721,2.886,2.06,3.56,3.9,46.262,53.738,2.162,1.861,1.94,1.96,,,,,,-10,2,32.81163556818045,-19.162896475453863,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-17,1482.3500305634454,1566.5129270388993,-19.162896475453863,PEER,PEER,Newcastle,Leicester,,,,,,,,,none,0,0,,,,,,
2021-2022,4/17/2022,1715,England,Premier L,West Ham,Burnley,1022,1030,1,1,0,1,1-1 (0-1),256,1574.461222021773,1420.508263800045,153.95295822172807,56.885,23.453,19.662,1.758,4.264,5.086,1.81,3.8,4.84,46.434,53.566,2.154,1.867,1.94,1.96,,,,,,-3,-11,32.81163556818045,218.95295822172807,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-17,1574.461222021773,1420.508263800045,218.95295822172807,BULLY,DOG,West Ham,Burnley,,,,,,,,,none,0,0,,,,,,
2021-2022,4/19/2022,2300,England,Premier L,Liverpool,Man Utd,1002,1020,4,0,2,0,4-0 (2-0),101,1806.5063620933088,1632.8098620634223,173.696500029886,71.278,17.006,11.716,1.403,5.88,8.536,1.34,5.78,9.17,63.552,36.448,1.574,2.744,1.48,2.79,,,,,,10,-7,32.81163556818045,238.696500029886,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-19,1806.5063620933088,1632.8098620634223,238.696500029886,BULLY,DOG,Liverpool,Man Utd,,,,,,,,,none,0,0,,,,,,
2021-2022,4/20/2022,2245,England,Premier L,Everton,Leicester,1017,1042,1,1,0,1,1-1 (0-1),325,1437.7442737447675,1555.9619331550346,-118.21765941026706,35.361,27.29,37.35,2.828,3.664,2.677,2.67,3.31,2.9,44.462,55.538,2.249,1.801,2.03,1.88,,,,,,4,6,32.81163556818045,-53.21765941026706,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-20,1437.7442737447675,1555.9619331550346,-53.21765941026706,PEER,PEER,Everton,Leicester,,,,,,,,,none,0,0,,,,,,
2021-2022,4/20/2022,2245,England,Premier L,Chelsea,Arsenal,1019,1018,2,4,2,2,2-4 (2-2),199,1695.9680488800243,1606.941060961473,89.02698791855119,64.393,20.023,15.584,1.553,4.994,6.417,1.96,3.52,4.36,52.487,47.513,1.905,2.105,2.19,1.75,,,,,,-12,-20,32.81163556818045,154.0269879185512,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-20,1695.9680488800243,1606.941060961473,154.0269879185512,BULLY,DOG,Chelsea,Arsenal,,,,,,,,,none,0,0,,,,,,
2021-2022,4/20/2022,2245,England,Premier L,Newcastle,C Palace,1016,1012,1,0,1,0,1-0 (1-0),600,1492.9010244473102,1518.5429774708932,-25.641953023583028,40.555,27.078,32.367,2.466,3.693,3.09,2.32,3.24,3.54,44.974,55.026,2.224,1.817,2.41,1.63,,,,,,-10,21,32.81163556818045,39.35804697641697,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-20,1492.9010244473102,1518.5429774708932,39.35804697641697,PEER,PEER,Newcastle,C Palace,,,,,,,,,none,0,0,,,,,,
2021-2022,4/20/2022,2300,England,Premier L,Man City,Brighton,1009,1036,3,0,0,0,3-0 (0-0),162,1814.7019307296207,1472.9893795013593,341.7125512282614,75.823,15.316,8.861,1.319,6.529,11.285,1.23,6.5,16.0,58.715,41.285,1.703,2.422,1.57,2.51,,,,,,0,9,32.81163556818045,406.7125512282614,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-20,1814.7019307296207,1472.9893795013593,406.7125512282614,BULLY,DOG,Man City,Brighton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/21/2022,2245,England,Premier L,Burnley,Southampton,1030,1004,2,0,2,0,2-0 (2-0),293,1426.0901441777364,1471.7450212951726,-45.65487711743617,39.954,26.129,33.917,2.503,3.827,2.948,2.7,3.35,2.8,46.572,53.428,2.147,1.872,2.01,1.89,,,,,,-10,-19,32.81163556818045,19.345122882563828,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-21,1426.0901441777364,1471.7450212951726,19.345122882563828,PEER,PEER,Burnley,Southampton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/23/2022,1530,England,Premier L,Arsenal,Man Utd,1018,1020,3,1,2,1,3-1 (2-1),276,1628.1870157798433,1625.23611089333,2.950904886513172,49.449,24.97,25.581,2.022,4.005,3.909,2.06,3.68,3.75,49.385,50.615,2.025,1.976,1.8,2.11,,,,,,-20,-7,32.81163556818045,67.95090488651317,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-23,1628.1870157798433,1625.23611089333,67.95090488651317,PEER,PEER,Arsenal,Man Utd,,,,,,,,,none,0,0,,,,,,
2021-2022,4/23/2022,1800,England,Premier L,Man City,Watford,1009,1025,5,1,3,1,5-1 (3-1),8,1554.4420734979722,1496.0840632901393,58.35801020783288,82.813,12.5,4.688,1.208,8.0,21.333,1.13,9.5,26.0,59.375,40.625,1.684,2.462,1.39,3.15,,,,,,-1,-8,32.81163556818045,123.35801020783288,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-23,1554.4420734979722,1496.0840632901393,123.35801020783288,PEER,PEER,Man City,Watford,,,,,,,,,none,0,0,,,,,,
2021-2022,4/23/2022,1800,England,Premier L,Norwich,Newcastle,1011,1016,0,3,0,2,0-3 (0-2),122,1817.7737315109928,1346.3253821887893,471.4483493222035,27.331,27.105,45.564,3.659,3.689,2.195,3.54,3.38,2.25,40.6,59.4,2.463,1.684,2.11,1.8,,,,,,4,-10,32.81163556818045,536.4483493222035,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-23,1817.7737315109928,1346.3253821887893,536.4483493222035,BULLY,DOG,Norwich,Newcastle,,,,,,,,,none,0,0,,,,,,
2021-2022,4/23/2022,1800,England,Premier L,Leicester,Aston Villa,1042,1003,0,0,0,0,0-0 (0-0),578,1320.1219365890413,1501.7730297486376,-181.65109315959623,48.023,26.049,25.928,2.082,3.839,3.857,3.05,3.39,2.5,46.362,53.638,2.157,1.864,1.95,1.95,,,,,,6,-20,32.81163556818045,-116.65109315959626,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-23,1320.1219365890413,1501.7730297486376,-116.65109315959626,PEER,PEER,Leicester,Aston Villa,,,,,,,,,none,0,0,,,,,,
2021-2022,4/23/2022,2030,England,Premier L,Brentford,Tottenham,1059,1001,0,0,0,0,0-0 (0-0),365,1500.32852536069,1625.6404688138073,-125.31194345311724,32.437,25.899,41.664,3.083,3.861,2.4,4.93,3.99,1.75,49.393,50.607,2.025,1.976,1.71,2.24,,,,,,28,22,32.81163556818045,-60.31194345311724,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-23,1500.32852536069,1625.6404688138073,-60.31194345311724,PEER,PEER,Brentford,Tottenham,,,,,,,,,none,0,0,,,,,,
2021-2022,4/24/2022,1700,England,Premier L,Brighton,Southampton,1036,1004,2,2,2,1,2-2 (2-1),379,1469.9175787199872,1457.5793553551869,12.338223364800342,44.665,25.707,29.628,2.239,3.89,3.375,2.15,3.33,3.91,46.787,53.214,2.137,1.879,2.11,1.76,,,,,,9,-8,32.81163556818045,77.33822336480034,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-24,1469.9175787199872,1457.5793553551869,77.33822336480034,PEER,PEER,Brighton,Southampton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/24/2022,1700,England,Premier L,Burnley,Wolves,1030,1031,1,0,0,0,1-0 (0-0),439,1440.255810117722,1528.0695360130007,-87.8137258952786,38.803,26.984,34.214,2.577,3.706,2.923,2.57,3.14,3.17,44.03,55.97,2.271,1.787,2.42,1.63,,,,,,-10,-6,32.81163556818045,-22.8137258952786,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-24,1440.255810117722,1528.0695360130007,-22.8137258952786,PEER,PEER,Burnley,Wolves,,,,,,,,,none,0,0,,,,,,
2021-2022,4/24/2022,1700,England,Premier L,Chelsea,West Ham,1019,1022,1,0,0,0,1-0 (0-0),291,1674.7220940616546,1568.8793416440817,105.84275241757314,57.868,22.383,19.75,1.728,4.468,5.063,1.43,4.72,8.16,54.591,45.409,1.832,2.202,1.79,2.12,,,,,,-12,-9,32.81163556818045,170.84275241757314,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-24,1674.7220940616546,1568.8793416440817,170.84275241757314,BULLY,DOG,Chelsea,West Ham,,,,,,,,,none,0,0,,,,,,
2021-2022,4/24/2022,1930,England,Premier L,Liverpool,Everton,1002,1017,2,0,0,0,2-0 (0-0),75,1814.080113263401,1439.26413340183,374.8159798615711,82.252,11.827,5.921,1.216,8.455,16.89,1.21,7.06,16.67,54.608,45.392,1.831,2.203,1.45,2.86,,,,,,10,4,32.81163556818045,439.8159798615711,BULLY,DOG,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-24,1814.080113263401,1439.26413340183,439.8159798615711,BULLY,DOG,Liverpool,Everton,,,,,,,,,none,0,0,,,,,,
2021-2022,4/25/2022,2300,England,Premier L,C Palace,Leeds,1012,1035,0,0,0,0,0-0 (0-0),488,1509.670972169566,1474.1574170587055,35.51355511086035,50.837,24.966,24.197,1.967,4.005,4.133,2.44,3.49,2.99,46.998,53.002,2.128,1.887,1.91,1.98,,,,,,21,18,32.81163556818045,100.51355511086037,PEER,PEER,1.513157894736842,1.305263157894737,,,,,,,,,2022-04-25,1509.670972169566,1474.1574170587055,100.51355511086037,PEER,PEER,C Palace,Leeds,,,,,,,,,none,0,0,,,,,,
