country,league,alert,verif,sezonul,datameci,orameci,etapa,txtechipa1,place1t,place1a,txtechipa2,place2t,place2d,customh,customa,home_val,avghome,home_val_2,home_val_3,home_val_4,home_val_5,away_val,avgaway,away_val_2,away_val_3,away_val_4,away_val_5,cotaa,cotae,cotad,cotao0,cotau0,cotao1,cotau1,cotao,cotau,cotao3,cotau3,cotao4,cotau4,gg,ng,result,scor1,scor2,scorp1,scorp2,formah,formaa,formadif,h2h,suth,suta,sutht,sutat,corh,cora,foulsh,foulsa,yellowh,yellowa,ballph,ballpa,goalminh,goalmina,swinh,sdrawh,slosth,sscoreh,sreceiveh,soverh,sunderh,swina,sdrawa,slosta,sscorea,sreceivea,sovera,sundera,jucatori1,jucatori2,wdlh1,wdlh2,wdlh3,wdlh4,wdlh5,wdla1,wdla2,wdla3,wdla4,wdla5,custom3,custom4,codechipa1,codechipa2
"England","Premier L","","","26",01/11/2025,"1800","10","Nottingham","18","18","Man Utd"," 6","12",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.480,3.770,2.100,1.020,15.800,1.210,4.560,1.790,2.130,2.930,1.440,5.010,1.180,1.600,2.340,"2-2 (0-1)",2,2,0,1,-22,16,-38,"",17,18,3,7,8,5,10,7,1,1,41,59,"48;50","34;81","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01037","01020"
"England","Premier L","","","26",01/11/2025,"2030","10","Tottenham"," 3","17","Chelsea"," 9"," 3",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.830,3.510,2.570,1.030,13.800,1.250,4.170,1.800,2.110,2.940,1.440,4.960,1.180,1.560,2.430,"0-1 (0-1)",0,1,0,1,8,0,8,"",3,15,1,9,6,5,14,12,4,2,48,52,"","34","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01001","01019"
"England","Premier L","","","26",01/11/2025,"2300","10","Liverpool"," 7"," 8","Aston Villa"," 8"," 8",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.680,4.340,4.920,1.020,18.500,1.170,5.320,1.570,2.520,2.410,1.620,4.120,1.250,1.570,2.410,"2-0 (1-0)",2,0,1,0,-28,16,-44,"",16,10,4,3,1,4,13,11,2,3,53,47,"45;58","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01002","01003"
"England","Premier L","","","26",02/11/2025,"1700","10","West Ham","19","20","Newcastle","12","13",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.170,4.220,1.660,1.040,13.000,1.250,4.180,1.750,2.180,2.870,1.450,5.000,1.170,1.700,2.050,"3-1 (2-1)",3,1,2,1,-9,-2,-7,"",15,12,9,4,7,6,5,10,1,2,37,63,"35;45;90"," 4","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01022","01016"
"England","Premier L","","","26",02/11/2025,"1930","10","Man City"," 5"," 7","Bournemouth"," 2"," 9",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.430,5.350,6.800,1.030,17.000,1.140,5.500,1.490,2.710,2.230,1.710,3.750,1.290,1.670,2.100,"3-1 (2-1)",3,1,2,1,5,8,-3,"",15,8,8,5,9,4,8,11,2,2,48,52,"17;33;60","25","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01009","01063"
"England","Premier L","","","26",03/11/2025,"2300","10","Sunderland"," 4"," 4","Everton","14","15",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.320,3.200,2.420,1.100,7.000,1.480,2.760,2.500,1.570,4.500,1.200,10.000,1.060,2.000,1.750,"1-1 (0-1)",1,1,0,1,20,-11,31,"",17,8,3,2,4,1,10,11,3,2,61,39,"46","15","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01021","01017"
"England","Premier L","","","26",08/11/2025,"1530","11","Tottenham"," 6","17","Man Utd"," 8","10",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.010,3.590,2.430,1.030,13.800,1.210,4.610,1.720,2.210,2.710,1.490,4.960,1.180,1.570,2.410,"2-2 (0-1)",2,2,0,1,9,21,-12,"",10,5,4,2,5,3,10,8,5,1,55,45,"84;90","32;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01001","01020"
"England","Premier L","","","26",08/11/2025,"1800","11","Everton","14","14","Fulham","15","19",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.380,3.240,3.350,1.060,9.470,1.370,3.260,2.180,1.750,3.850,1.270,7.690,1.090,1.760,2.060,"2-0 (1-0)",2,0,1,0,-16,-7,-9,"",14,8,5,4,7,5,11,14,2,2,50,50,"45;81","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01017","01010"
"England","Premier L","","","26",08/11/2025,"1800","11","West Ham","18","19","Burnley","17","16",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.880,3.660,4.440,1.060,10.000,1.310,3.540,2.000,1.910,3.490,1.320,6.800,1.110,1.760,2.060,"3-2 (1-1)",3,2,1,1,-4,9,-13,"",15,16,6,7,7,4,15,13,2,2,43,57,"44;77;87","35;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01022","01030"
"England","Premier L","","","26",08/11/2025,"2030","11","Sunderland"," 4"," 6","Arsenal"," 1"," 2",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,4.500,1.470,1.060,9.570,1.400,3.040,2.200,1.720,3.440,1.320,7.620,1.090,2.200,1.670,"2-2 (1-0)",2,2,1,0,19,8,11,"",6,17,2,7,2,2,13,13,2,1,35,65,"36;90","54;74","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01021","01018"
"England","Premier L","","","26",08/11/2025,"2300","11","Chelsea"," 7","16","Wolves","20","20",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.360,5.400,9.200,1.020,17.500,1.170,5.320,1.620,2.420,2.580,1.560,4.120,1.250,1.760,2.060,"3-0 (0-0)",3,0,0,0,6,-17,23,"",20,3,8,0,10,1,12,14,1,2,64,36,"51;65;73","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01019","01031"
"England","Premier L","","","26",09/11/2025,"1700","11","Aston Villa","11","10","Bournemouth"," 5"," 9",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.370,3.400,3.200,1.040,11.600,1.280,3.890,1.930,1.980,3.260,1.370,6.020,1.140,1.650,2.240,"4-0 (2-0)",4,0,2,0,10,5,5,"",16,12,8,3,6,9,8,20,2,2,52,48,"28;40;77;82","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01003","01063"
"England","Premier L","","","26",09/11/2025,"1700","11","Brentford","12"," 9","Newcastle","13","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.930,3.510,2.490,1.040,11.600,1.260,4.080,1.790,2.130,2.970,1.430,5.530,1.150,1.650,2.240,"3-1 (0-1)",3,1,0,1,8,-7,15,"",15,5,7,1,6,2,10,13,2,3,49,51,"56;78;90","27","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01059","01016"
"England","Premier L","","","26",09/11/2025,"1700","11","C Palace"," 9","11","Brighton","10","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.430,3.450,3.070,1.040,11.600,1.260,4.010,1.880,2.020,3.090,1.390,5.530,1.150,1.650,2.240,"0-0 (0-0)",0,0,0,0,-6,-4,-2,"",10,7,2,3,4,8,10,12,1,4,42,58,"","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01012","01036"
"England","Premier L","","","26",09/11/2025,"1700","11","Nottingham","19","18","Leeds","16","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.230,3.300,3.620,1.100,7.370,1.450,2.860,2.440,1.590,3.660,1.300,9.030,1.070,1.960,1.850,"3-1 (1-1)",3,1,1,1,-15,-13,-2,"",14,10,6,3,6,4,10,11,2,1,45,55,"15;68;90","13","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01037","01035"
"England","Premier L","","","26",09/11/2025,"1930","11","Man City"," 2"," 3","Liverpool"," 3"," 7",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.940,4.000,3.860,1.010,20.000,1.160,5.500,1.490,2.690,2.210,1.720,3.710,1.290,1.440,2.790,"3-0 (2-0)",3,0,2,0,2,-20,22,"",14,7,6,1,7,7,14,15,2,4,49,51,"29;45;63","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01009","01002"
"England","Premier L","","","26",22/11/2025,"1530","12","Burnley","17","16","Chelsea"," 3"," 3",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.800,4.250,1.610,1.020,15.800,1.260,4.040,1.710,2.230,2.780,1.480,5.010,1.180,1.680,2.180,"0-2 (0-1)",0,2,0,1,3,1,2,"",8,15,2,5,1,9,13,8,2,3,44,56,"","37;88","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01030","01019"
"England","Premier L","","","26",22/11/2025,"1800","12","Bournemouth"," 9"," 3","West Ham","18","13",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.680,4.090,5.120,1.030,14.300,1.230,4.290,1.690,2.270,2.680,1.490,4.920,1.180,1.740,2.100,"2-2 (0-2)",2,2,0,2,-5,7,-12,"",28,5,10,2,9,2,9,10,3,2,76,24,"69;81","11;35","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01063","01022"
"England","Premier L","","","26",22/11/2025,"1800","12","Brighton","11"," 9","Brentford","12","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.170,3.470,3.590,1.030,13.000,1.250,4.240,1.780,2.140,2.840,1.460,5.260,1.170,1.600,2.340,"2-1 (0-1)",2,1,0,1,-1,12,-13,"",14,10,5,4,7,4,10,9,4,2,64,36,"71;84","29","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01036","01059"
"England","Premier L","","","26",22/11/2025,"1800","12","Fulham","15","11","Sunderland"," 4"," 6",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.070,3.380,4.000,1.070,9.000,1.350,3.310,2.130,1.780,3.710,1.290,7.240,1.100,1.830,1.980,"1-0 (0-0)",1,0,0,0,-5,21,-26,"",24,4,6,2,7,4,5,13,3,3,57,43,"84","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01010","01021"
"England","Premier L","","","26",22/11/2025,"1800","12","Liverpool"," 7"," 8","Nottingham","19","18",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.470,4.690,6.970,1.010,17.000,1.170,5.260,1.640,2.340,2.590,1.530,4.160,1.240,1.700,2.150,"0-3 (0-1)",0,3,0,1,-14,-4,-10,"",21,15,4,7,8,6,11,8,2,0,74,26,"","33;46;78","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01002","01037"
"England","Premier L","","","26",22/11/2025,"1800","12","Wolves","20","20","C Palace","10"," 5",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.530,3.800,1.820,1.050,11.000,1.310,3.650,1.960,1.940,3.440,1.340,6.320,1.130,1.760,2.060,"0-2 (0-0)",0,2,0,0,-18,-1,-17,"",8,10,1,4,1,4,13,9,2,3,48,52,"","63;69","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01031","01012"
"England","Premier L","","","26",22/11/2025,"2030","12","Newcastle","14","14","Man City"," 2"," 4",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.060,3.850,1.930,1.020,16.000,1.190,4.790,1.610,2.420,2.530,1.570,4.120,1.250,1.530,2.530,"2-1 (0-0)",2,1,0,0,-17,4,-21,"",9,17,5,4,5,9,13,8,1,3,33,67,"63;70","68","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01016","01009"
"England","Premier L","","","26",23/11/2025,"1700","12","Leeds","16","15","Aston Villa"," 6"," 9",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,3.460,2.290,1.060,9.570,1.360,3.300,2.150,1.770,3.500,1.310,7.620,1.090,1.760,2.060,"1-2 (1-0)",1,2,1,0,-11,11,-22,"",14,14,5,3,3,3,18,16,5,1,48,52," 8","48;75","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01035","01003"
"England","Premier L","","","26",23/11/2025,"1930","12","Arsenal"," 1"," 2","Tottenham"," 5"," 1",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.470,4.470,7.690,1.050,10.500,1.330,3.520,2.000,1.900,3.480,1.340,6.480,1.120,1.980,1.830,"4-1 (2-0)",4,1,2,0,5,2,3,"",17,3,8,2,4,1,11,15,1,3,57,43,"36;41;46;76","55","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01018","01001"
"England","Premier L","","","26",24/11/2025,"2300","12","Man Utd"," 8"," 7","Everton","13","12",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.900,3.870,4.080,1.040,11.600,1.270,4.050,1.850,2.060,3.070,1.410,5.530,1.150,1.720,2.120,"0-1 (0-1)",0,1,0,1,17,-15,32,"",25,3,6,1,9,1,12,9,2,0,70,30,"","29","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01020","01017"
"England","Premier L","","","26",29/11/2025,"1800","13","Brentford","13"," 6","Burnley","19","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.520,4.460,6.610,1.030,13.000,1.270,3.980,1.850,2.070,3.090,1.400,5.810,1.140,1.830,1.980,"3-1 (0-0)",3,1,0,0,4,-9,13,"",14,6,4,2,5,6,7,7,0,2,52,48,"81;86;90","85","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01059","01030"
"England","Premier L","","","26",29/11/2025,"1800","13","Man City"," 3"," 2","Leeds","18","18",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.220,7.500,13.500,1.020,25.000,1.140,6.000,1.420,2.910,2.090,1.790,3.370,1.340,1.900,1.900,"3-2 (2-0)",3,2,2,0,1,-12,13,"",18,9,9,4,8,1,17,11,4,1,62,38," 1;25;90","49;68","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01009","01035"
"England","Premier L","","","26",29/11/2025,"1800","13","Sunderland"," 7"," 8","Bournemouth"," 8","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.290,3.430,2.310,1.070,9.000,1.320,3.600,2.020,1.890,3.520,1.330,6.800,1.110,1.720,2.120,"3-2 (1-2)",3,2,1,2,11,-14,25,"",12,18,6,6,6,3,14,13,5,4,42,58,"30;46;69"," 7;15","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01021","01063"
"England","Premier L","","","26",29/11/2025,"2030","13","Everton","10","12","Newcastle","14","15",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.750,3.360,2.730,1.050,11.000,1.290,3.870,1.920,1.990,3.260,1.370,5.810,1.140,1.650,2.240,"1-4 (0-3)",1,4,0,3,-1,-12,11,"",10,13,2,8,8,7,4,6,0,0,49,51,"69"," 1;25;45;58","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01017","01016"
"England","Premier L","","","26",29/11/2025,"2300","13","Tottenham"," 9","19","Fulham","15","19",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.400,3.440,3.120,1.050,11.000,1.260,3.970,1.860,2.050,3.140,1.380,5.810,1.140,1.600,2.340,"1-2 (0-2)",1,2,0,2,0,-2,2,"",14,7,2,3,8,2,11,7,3,2,63,37,"59"," 4; 6","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01001","01010"
"England","Premier L","","","26",30/11/2025,"1500","13","C Palace"," 5","14","Man Utd","11","10",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,3.750,3.560,1.030,13.800,1.210,4.610,1.750,2.190,2.840,1.460,4.960,1.180,1.590,2.360,"1-2 (1-0)",1,2,1,0,2,2,0,"",14,14,3,6,4,4,14,14,3,2,44,56,"36","54;63","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01012","01020"
"England","Premier L","","","26",30/11/2025,"1705","13","Aston Villa"," 4"," 7","Wolves","20","20",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.470,4.650,7.250,1.030,13.700,1.270,3.840,1.820,2.070,3.040,1.400,5.530,1.150,1.830,1.980,"1-0 (0-0)",1,0,0,0,9,-13,22,"",16,9,6,4,7,3,13,21,0,4,52,48,"67","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01003","01031"
"England","Premier L","","","26",30/11/2025,"1705","13","Nottingham","16","17","Brighton"," 6","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.950,3.350,2.570,1.050,10.500,1.290,3.830,1.980,1.920,3.300,1.360,6.020,1.140,1.680,2.180,"0-2 (0-1)",0,2,0,1,16,2,14,"",19,17,3,6,9,2,11,10,0,1,52,48,"","45;88","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01037","01036"
"England","Premier L","","","26",30/11/2025,"1705","13","West Ham","17","18","Liverpool","12"," 9",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.150,4.750,1.600,1.020,19.500,1.140,5.850,1.550,2.550,2.350,1.630,3.500,1.310,1.570,2.410,"0-2 (0-0)",0,2,0,0,18,-19,37,"",7,9,0,5,7,2,12,14,3,0,44,56,"","60;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01022","01002"
"England","Premier L","","","26",30/11/2025,"1930","13","Chelsea"," 2","13","Arsenal"," 1"," 3",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.190,3.170,2.510,1.060,9.570,1.340,3.370,2.110,1.780,3.580,1.310,6.830,1.110,1.690,2.170,"1-1 (0-0)",1,1,0,0,4,2,2,"",11,8,4,4,3,3,12,13,1,6,38,62,"48","59","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01019","01018"
"England","Premier L","","","26",02/12/2025,"2230","14","Bournemouth"," 9"," 6","Everton","14"," 7",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.260,3.400,3.430,1.020,8.300,1.300,3.770,1.950,1.950,3.340,1.360,5.500,1.080,1.700,2.050,"0-1 (0-0)",0,1,0,0,-21,3,-24,"",5,13,2,3,1,6,14,14,3,3,55,45,"","78","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01063","01017"
"England","Premier L","","","26",02/12/2025,"2230","14","Fulham","15"," 7","Man City"," 2"," 6",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.210,4.220,1.650,1.010,15.000,1.190,4.200,1.690,2.280,2.700,1.500,4.450,1.140,1.680,2.080,"4-5 (1-3)",4,5,1,3,4,2,2,"",12,11,6,4,7,2,9,7,0,1,57,43,"45;57;72;78","17;37;44;48;54","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01010","01009"
"England","Premier L","","","26",02/12/2025,"2315","14","Newcastle","11","10","Tottenham","10"," 2",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.850,3.890,4.300,1.030,13.000,1.230,4.330,1.720,2.220,2.770,1.480,5.260,1.170,1.600,2.340,"2-2 (0-0)",2,2,0,0,1,-14,15,"",19,8,7,2,11,8,5,12,0,3,53,47,"71;86","78;90","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01016","01001"
"England","Premier L","","","26",03/12/2025,"2230","14","Arsenal"," 1"," 2","Brentford","10","17",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.440,4.650,8.070,1.040,11.700,1.300,3.640,1.940,1.960,3.300,1.350,5.960,1.140,2.000,1.820,"2-0 (1-0)",2,0,1,0,0,1,-1,"",15,6,7,1,4,8,7,9,0,1,62,38,"11;90","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01018","01059"
"England","Premier L","","","26",03/12/2025,"2230","14","Brighton"," 5"," 6","Aston Villa"," 4"," 8",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.310,3.450,3.270,1.050,11.000,1.280,3.900,1.910,2.000,3.200,1.380,5.810,1.140,1.600,2.340,"3-4 (2-2)",3,4,2,2,14,9,5,"",16,14,7,10,5,6,10,9,2,2,56,44," 9;29;83","37;45;60;78","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01036","01003"
"England","Premier L","","","26",03/12/2025,"2230","14","Burnley","19","16","C Palace"," 9"," 4",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.050,3.770,1.760,1.070,9.000,1.400,3.120,2.220,1.720,3.440,1.330,8.080,1.090,2.020,1.800,"0-1 (0-1)",0,1,0,1,-16,-2,-14,"",11,4,4,3,3,3,9,8,0,0,58,42,"","44","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01030","01012"
"England","Premier L","","","26",03/12/2025,"2230","14","Wolves","20","20","Nottingham","16","14",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.170,3.320,2.440,1.090,8.000,1.370,3.250,2.180,1.750,3.540,1.290,8.080,1.090,1.760,2.060,"0-1 (0-0)",0,1,0,0,-9,19,-28,"",5,10,1,3,3,9,19,11,2,2,50,50,"","72","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01031","01037"
"England","Premier L","","","26",03/12/2025,"2315","14","Leeds","17","15","Chelsea"," 3"," 2",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.110,3.530,1.990,1.050,10.500,1.330,3.470,2.090,1.830,3.590,1.320,6.900,1.110,1.860,1.950,"3-1 (2-0)",3,1,2,0,-14,11,-25,"",17,14,5,2,4,2,10,13,1,1,29,71," 6;43;72","50","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01035","01019"
"England","Premier L","","","26",03/12/2025,"2315","14","Liverpool"," 8","11","Sunderland"," 6","11",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.360,5.470,8.520,1.010,17.000,1.210,4.500,1.650,2.320,2.640,1.520,4.370,1.220,1.830,1.980,"1-1 (0-0)",1,1,0,0,-18,7,-25,"",23,9,4,6,7,3,10,5,1,1,68,32,"81","67","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01002","01021"
"England","Premier L","","","26",04/12/2025,"2300","14","Man Utd"," 7"," 9","West Ham","18","13",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.390,5.200,8.250,1.020,18.500,1.180,5.000,1.550,2.590,2.360,1.640,4.050,1.250,1.740,2.100,"1-1 (0-0)",1,1,0,0,0,13,-13,"",17,11,4,3,6,6,13,9,2,2,65,35,"58","83","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01020","01022"
"England","Premier L","","","26",06/12/2025,"1530","15","Aston Villa"," 3"," 4","Arsenal"," 1"," 2",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.500,3.540,1.930,1.060,9.570,1.350,3.390,2.100,1.810,3.710,1.300,7.620,1.090,1.870,1.940,"2-1 (1-0)",2,1,1,0,14,0,14,"",15,15,6,9,3,3,10,8,0,2,47,53,"36;90","52","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01003","01018"
"England","Premier L","","","26",06/12/2025,"1800","15","Bournemouth","14"," 7","Chelsea"," 4"," 3",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.380,3.850,2.120,1.020,17.000,1.180,5.000,1.640,2.380,2.560,1.560,4.370,1.220,1.490,2.640,"0-0 (0-0)",0,0,0,0,-23,-1,-22,"",13,11,5,4,5,0,15,13,0,2,39,61,"","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,"01063","01019"
