date,home,away,market,outcome,prob,odds,edge,EV
2026-03-14 12:30:00,Ein Frankfurt,FC Heidenheim,TG Interval,0-3,0.6938140922656106,3.0,0.3604807589322773,1.0814422767968317
2026-02-07 12:30:00,Wolfsburg,Dortmund,TG Interval,0-3,0.6913160477390845,3.0,0.3579827144057512,1.0739481432172537
2026-02-21 12:30:00,FC Heidenheim,Stuttgart,TG Interval,0-3,0.6907555388607431,3.0,0.35742220552740983,1.0722666165822297
2026-02-14 12:30:00,Hoffenheim,Freiburg,TG Interval,0-3,0.6903128372570093,3.0,0.356979503923676,1.0709385117710282
2026-01-16 19:30:00,Werder Bremen,Ein Frankfurt,TG Interval,0-3,0.689772803761044,3.0,0.3564394704277107,1.069318411283132
2026-01-24 17:30:00,Union Berlin,Dortmund,TG Interval,0-3,0.6890476021732597,3.0,0.35571426883992635,1.067142806519779
2026-02-07 12:30:00,Freiburg,Werder Bremen,TG Interval,0-3,0.6887959123960226,3.0,0.35546257906268924,1.0663877371880677
2026-03-21 12:30:00,Mainz 05,Ein Frankfurt,TG Interval,0-3,0.6883669835711999,3.0,0.35503365023786654,1.0651009507135996
2026-05-02 12:30:00,Freiburg,Wolfsburg,TG Interval,0-3,0.6856780868631388,3.0,0.3523447535298055,1.0570342605894165
2026-05-09 12:30:00,Augsburg,Borussia M.Gladbach,TG Interval,0-3,0.6848644824981209,3.0,0.3515311491647876,1.054593447494363
2026-04-11 12:30:00,Stuttgart,Hamburger SV,TG Interval,0-3,0.6840578434664202,3.0,0.35072451013308686,1.0521735303992603
2026-03-07 12:30:00,FC Cologne,Dortmund,TG Interval,0-3,0.6827375694375548,3.0,0.3494042361042215,1.0482127083126644
2026-01-31 14:30:00,Hamburger SV,Bayern Munich,TG Interval,0-3,0.6817085640481009,3.0,0.34837523071476756,1.0451256921443024
2026-04-11 12:30:00,Wolfsburg,Ein Frankfurt,TG Interval,0-3,0.6806648938839348,3.0,0.3473315605506015,1.0419946816518042
2026-02-07 12:30:00,Union Berlin,Ein Frankfurt,TG Interval,0-3,0.678401120881748,3.0,0.34506778754841466,1.0352033626452437
2026-03-21 12:30:00,Dortmund,Hamburger SV,TG Interval,0-3,0.6782078182710926,3.0,0.34487448493775924,1.0346234548132776
2026-04-18 12:30:00,Hoffenheim,Dortmund,TG Interval,0-3,0.6779102230892767,3.0,0.3445768897559434,1.0337306692678303
2026-01-17 14:30:00,Dortmund,St. Pauli,TG Interval,0-3,0.6764264456488265,3.0,0.34309311231549317,1.0292793369464794
2026-04-04 12:30:00,Hamburger SV,Augsburg,TG Interval,1-3,0.6753270601254302,3.0,0.3419937267920969,1.0259811803762906
2026-02-14 12:30:00,Hamburger SV,Union Berlin,TG Interval,1-3,0.6752514997097888,3.0,0.3419181663764555,1.0257544991293663
2026-02-21 12:30:00,Union Berlin,Leverkusen,TG Interval,0-3,0.674896473848102,3.0,0.3415631405147687,1.024689421544306
2026-01-23 19:30:00,St. Pauli,Hamburger SV,TG Interval,1-3,0.673452913159687,3.0,0.3401195798263537,1.020358739479061
2026-01-25 14:30:00,Borussia M.Gladbach,Stuttgart,TG Interval,0-3,0.6732394200962837,3.0,0.33990608676295037,1.019718260288851
2026-02-28 12:30:00,Leverkusen,Mainz 05,TG Interval,0-3,0.6731289044531076,3.0,0.33979557111977426,1.0193867133593226
2026-03-21 12:30:00,Augsburg,Stuttgart,TG Interval,0-3,0.672050674603732,3.0,0.3387173412703987,1.016152023811196
2026-04-04 12:30:00,Werder Bremen,RasenBallsport Leipzig,TG Interval,0-3,0.671744627323958,3.0,0.3384112939906247,1.015233881971874
2026-01-31 14:30:00,RasenBallsport Leipzig,Mainz 05,TG Interval,0-3,0.6715856784500576,3.0,0.33825234511672425,1.014757035350173
2026-01-18 14:30:00,Stuttgart,Union Berlin,TG Interval,0-3,0.6698443139135806,3.0,0.33651098058024725,1.0095329417407415
2026-01-24 14:30:00,Leverkusen,Werder Bremen,TG Interval,0-3,0.6688266284167484,3.0,0.33549329508341513,1.0064798852502452
2026-04-25 12:30:00,FC Cologne,Leverkusen,TG Interval,0-3,0.6686071822270976,3.0,0.33527384889376427,1.0058215466812928
2025-12-07 14:30:00,Hamburger SV,Werder Bremen,TG Interval,1-3,0.66829650005774,3.0,0.3349631667244067,1.00488950017322
2026-02-07 12:30:00,FC Heidenheim,Hamburger SV,TG Interval,1-3,0.6673419977043415,3.0,0.33400866437100823,1.0020259931130244
2026-04-25 12:30:00,FC Heidenheim,St. Pauli,TG Interval,1-3,0.6668695505334774,3.0,0.3335362172001441,1.000608651600432
2025-12-13 14:30:00,St. Pauli,FC Heidenheim,TG Interval,1-3,0.6664014224679393,3.0,0.333068089134606,0.999204267403818
2026-01-25 16:30:00,Freiburg,FC Cologne,TG Interval,0-3,0.6663007780218323,3.0,0.332967444688499,0.9989023340654968
2026-04-04 12:30:00,Leverkusen,Wolfsburg,TG Interval,0-3,0.665723170784126,3.0,0.3323898374507927,0.997169512352378
2026-03-14 12:30:00,Dortmund,Augsburg,TG Interval,0-3,0.6648934798488142,3.0,0.3315601465154809,0.9946804395464426
2026-01-10 14:30:00,Werder Bremen,Hoffenheim,TG Interval,0-3,0.6648573888796669,3.0,0.33152405554633363,0.9945721666390008
2026-02-14 12:30:00,RasenBallsport Leipzig,Wolfsburg,TG Interval,0-3,0.6641831774042861,3.0,0.3308498440709528,0.9925495322128584
2026-01-17 14:30:00,Hoffenheim,Leverkusen,TG Interval,0-3,0.663798077349964,3.0,0.3304647440166307,0.9913942320498919
2026-05-09 12:30:00,Hamburger SV,Freiburg,TG Interval,1-3,0.6632641428096371,3.0,0.32993080947630377,0.9897924284289112
2026-04-11 12:30:00,FC Heidenheim,Union Berlin,TG Interval,1-3,0.6631422726937362,3.0,0.32980893936040284,0.9894268180812085
2026-03-14 12:30:00,Hamburger SV,FC Cologne,TG Interval,1-3,0.6608723217275717,3.0,0.3275389883942384,0.9826169651827152
2026-03-14 12:30:00,Borussia M.Gladbach,St. Pauli,TG Interval,1-3,0.6608584248378293,3.0,0.327525091504496,0.9825752745134879
