fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2025-09-12T18:45:00,Ligue 1,Marseille,Lorient,OU25_UNDER,,0.4368342182002565,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.0116915097590606,0,False
2025-09-12T18:45:00,Ligue 1,Marseille,Lorient,BTTS_YES,,0.5861643130734311,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.0116915097590606,0,False
2025-09-12T18:45:00,Ligue 1,Marseille,Lorient,BTTS_NO,,0.4138356869265689,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.0116915097590606,0,False
2025-09-13T15:00:00,Ligue 1,Nice,Nantes,OU25_OVER,,0.482158640915195,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.64462791375398,0,False
2025-09-13T15:00:00,Ligue 1,Nice,Nantes,OU25_UNDER,,0.517841359084805,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.64462791375398,0,False
2025-09-13T15:00:00,Ligue 1,Nice,Nantes,BTTS_YES,,0.529383299481181,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.64462791375398,0,False
2025-09-13T15:00:00,Ligue 1,Nice,Nantes,BTTS_NO,,0.470616700518819,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.64462791375398,0,False
2025-09-13T19:05:00,Ligue 1,Auxerre,Monaco,OU25_OVER,,0.4237722195068302,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3994782901394625,0,False
2025-09-13T19:05:00,Ligue 1,Auxerre,Monaco,OU25_UNDER,,0.5762277804931698,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3994782901394625,0,False
2025-09-13T19:05:00,Ligue 1,Auxerre,Monaco,BTTS_YES,,0.4792031084967955,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3994782901394625,0,False
2025-09-13T19:05:00,Ligue 1,Auxerre,Monaco,BTTS_NO,,0.5207968915032045,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3994782901394625,0,False
2025-09-14T13:00:00,Ligue 1,Lille,Toulouse,OU25_OVER,,0.4208206192756328,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3874440430015387,0,False
2025-09-14T13:00:00,Ligue 1,Lille,Toulouse,OU25_UNDER,,0.5791793807243671,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3874440430015387,0,False
2025-09-14T13:00:00,Ligue 1,Lille,Toulouse,BTTS_YES,,0.4778238270263061,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3874440430015387,0,False
2025-09-14T13:00:00,Ligue 1,Lille,Toulouse,BTTS_NO,,0.5221761729736939,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3874440430015387,0,False
2025-09-14T15:15:00,Ligue 1,Metz,Angers,OU25_OVER,,0.411210497153219,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3484329551965404,0,False
2025-09-14T15:15:00,Ligue 1,Metz,Angers,OU25_UNDER,,0.5887895028467809,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3484329551965404,0,False
2025-09-14T15:15:00,Ligue 1,Metz,Angers,BTTS_YES,,0.4728265438464751,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3484329551965404,0,False
2025-09-14T15:15:00,Ligue 1,Metz,Angers,BTTS_NO,,0.5271734561535248,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.3484329551965404,0,False
2025-09-14T15:15:00,Ligue 1,Paris Saint Germain,Lens,OU25_OVER,,0.479404578991751,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.6323394900868946,0,False
2025-09-14T15:15:00,Ligue 1,Paris Saint Germain,Lens,OU25_UNDER,,0.5205954210082491,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.6323394900868946,0,False
2025-09-14T15:15:00,Ligue 1,Paris Saint Germain,Lens,BTTS_YES,,0.5085751902153904,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.6323394900868946,0,False
2025-09-14T15:15:00,Ligue 1,Paris Saint Germain,Lens,BTTS_NO,,0.4914248097846095,,0.0,,False,G1_FAIL_MISSING_ODDS_BTTS|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,2.6323394900868946,0,False
2025-09-14T15:15:00,Ligue 1,Stade Brestois 29,Paris FC,OU25_OVER,,0.5912640671603443,,0.0,,False,G1_FAIL_MISSING_ODDS_OU25|G3_FAIL_LOW_NEFF|G3_FAIL_LOW_PRESS_EVIDENCE|G3_FAIL_LOW_XG_EVIDENCE,3.1500282045513304,0,False
