match_id,date,h_team,a_team,team,h_a,minute,player,shot_id,result,situation,shotType,xG,X,Y,fast_break,isKeyPass,dist_m,angle_deg,is_header
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,36,Yeremi Pino,630723,BlockedShot,FromCorner,RightFoot,0.042864128947257996,0.89,0.3890000152587891,,,13.797637056265351,25.53460791417494,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,4,Daniel Parejo,630717,MissedShots,OpenPlay,RightFoot,0.0371348112821579,0.7869999694824219,0.47,,,22.457848702188585,18.441114022445497,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,42,Javi Puado,630724,MissedShots,OpenPlay,RightFoot,0.2193356603384018,0.659000015258789,0.6419999694824219,,,37.084177302351435,10.893647861321556,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,44,Santiago Comesaña,630725,BlockedShot,FromCorner,Head,0.12250906974077225,0.9290000152587891,0.47400001525878904,,,7.661776650533551,50.29885254984697,1
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,47,Ayoze Pérez,630727,BlockedShot,OpenPlay,RightFoot,0.06231904402375221,0.815,0.47099998474121096,,,19.52484092361027,21.13518919274329,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,47,Marash Kumbulla,630726,MissedShots,SetPiece,Head,0.5191251039505005,0.96,0.5540000152587891,,,5.578852177654315,60.03085059198151,1
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,50,Carlos Romero,630728,MissedShots,DirectFreekick,LeftFoot,0.09905336052179337,0.7780000305175782,0.4520000076293945,,,23.53740944170991,17.51679348408949,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,51,Yeremi Pino,630729,Goal,OpenPlay,RightFoot,0.08387096971273422,0.8469999694824218,0.5420000076293945,,,16.31689513721949,24.942653439689984,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,55,Ayoze Pérez,630730,MissedShots,OpenPlay,LeftFoot,0.08204107731580734,0.870999984741211,0.6519999694824219,,,17.03819008886894,19.70060717720543,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,59,Santiago Comesaña,630731,SavedShot,OpenPlay,RightFoot,0.06616511195898056,0.905,0.305,,,16.59301735670761,15.576477878270698,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,6,Ayoze Pérez,630718,MissedShots,OpenPlay,RightFoot,0.03195048123598099,0.8080000305175781,0.34599998474121096,,,22.71757637892383,16.360203896799298,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,61,Javi Puado,630732,BlockedShot,OpenPlay,RightFoot,0.014837153255939484,0.74,0.715,,,30.968280546391334,11.93240516500536,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,63,Leandro Cabrera,630733,MissedShots,FromCorner,Head,0.02565881423652172,0.909000015258789,0.5509999847412109,,,10.164891105452293,37.87398750299236,1
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,67,Javi Puado,630734,MissedShots,FromCorner,Head,0.3214704692363739,0.9680000305175781,0.5790000152587891,,,6.336242862671654,42.594322455260695,1
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,73,Ayoze Pérez,630735,SavedShot,OpenPlay,RightFoot,0.19838953018188477,0.8419999694824218,0.46599998474121096,,,16.75033000027323,24.442941441787156,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,75,Javi Puado,630736,MissedShots,OpenPlay,RightFoot,0.017086774110794067,0.7969999694824219,0.8209999847412109,,,30.508865929495073,9.652210685431113,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,80,Tajon Buchanan,630737,MissedShots,OpenPlay,RightFoot,0.4228913187980652,0.9119999694824219,0.405,,,11.274274221266698,30.74415905561185,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,82,Alfonso,630738,SavedShot,OpenPlay,LeftFoot,0.07444287091493607,0.8780000305175781,0.6530000305175782,,,16.502705144470763,19.90643093832604,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,h,82,Nicolas Pepe,630739,BlockedShot,OpenPlay,LeftFoot,0.09302588552236557,0.885,0.5529999923706055,,,12.601366483857943,31.295719153278778,0
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,86,Alejo Véliz,630740,MissedShots,OpenPlay,Head,0.057906314730644226,0.9259999847412109,0.5170000076293946,,,7.855524304413542,49.65376654684577,1
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,86,Roberto Fernández,630741,MissedShots,OpenPlay,Head,0.11399317532777786,0.925,0.539000015258789,,,8.309556817509522,46.00719867035973,1
27241,2025-04-27 14:15:00,Villarreal,Espanyol,,a,90,Roberto Fernández,630742,MissedShots,OpenPlay,Head,0.055654093623161316,0.9169999694824219,0.42700000762939455,,,10.029584821971511,36.18942450468026,1
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,1,Viktor Tsygankov,622247,BlockedShot,OpenPlay,RightFoot,0.025987859815359116,0.9359999847412109,0.3060000038146973,,,14.804974795291333,13.443178751521428,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,h,24,Javi Puado,622251,SavedShot,OpenPlay,RightFoot,0.026408344507217407,0.7659999847412109,0.41,,,25.3207302171714,15.987329914824933,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,25,Yangel Herrera,622252,SavedShot,OpenPlay,RightFoot,0.026444189250469208,0.7819999694824219,0.3220000076293945,,,25.893224019729075,14.30585017469236,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,30,Miguel Gutiérrez,622253,BlockedShot,DirectFreekick,LeftFoot,0.07891011238098145,0.7819999694824219,0.34900001525878904,,,25.087527765542223,15.21684333990479,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,31,Arthur,622254,BlockedShot,FromCorner,RightFoot,0.013907404616475105,0.745,0.4520000076293945,,,26.973214817913004,15.346363615511722,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,h,32,Javi Puado,622255,SavedShot,OpenPlay,RightFoot,0.05686068907380104,0.9180000305175782,0.3160000038146973,,,15.188225121124795,16.175094213074285,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,h,33,Roberto Fernández,622256,BlockedShot,FromCorner,RightFoot,0.04136480763554573,0.9380000305175781,0.3529999923706055,,,11.92895991489852,20.28825390476934,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,h,36,Pol Lozano,622257,MissedShots,FromCorner,RightFoot,0.018252868205308914,0.745999984741211,0.74,,,31.26709749017171,11.445693489785736,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,4,Bojan Miovski,622248,MissedShots,FromCorner,LeftFoot,0.053462665528059006,0.92,0.600999984741211,,,10.850318416874208,30.51251035974702,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,41,Arthur,622258,BlockedShot,DirectFreekick,RightFoot,0.10973934084177017,0.8009999847412109,0.6140000152587891,,,22.286646496090913,17.561208092214383,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,41,Arnau Martinez,622259,MissedShots,SetPiece,RightFoot,0.06223110854625702,0.925,0.32,,,14.55449157476825,16.1982800889284,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,h,48,Jofre Carreras,622261,Goal,OpenPlay,RightFoot,0.04531111568212509,0.7830000305175782,0.3659999847412109,,,24.539450725050006,15.81582622847487,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,48,Yangel Herrera,622260,MissedShots,OpenPlay,Head,0.02677413821220398,0.88,0.47900001525878905,,,12.680661695535536,32.03465632681138,1
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,51,Iván Martín,622262,MissedShots,OpenPlay,Head,0.034708116203546524,0.865,0.49700000762939456,,,14.176467853041899,28.949872268462677,1
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,54,Viktor Tsygankov,622263,BlockedShot,OpenPlay,LeftFoot,0.027080919593572617,0.7609999847412109,0.4520000076293945,,,25.3063786035525,16.32884862203319,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,h,55,Alex Kral,622264,BlockedShot,OpenPlay,RightFoot,0.06466533988714218,0.785,0.47900001525878905,,,22.620119496515088,18.347724798114715,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,6,Bojan Miovski,622249,MissedShots,OpenPlay,LeftFoot,0.046313297003507614,0.9290000152587891,0.7180000305175781,,,16.593011741001096,11.768567804256266,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,h,62,Alex Kral,622265,SavedShot,OpenPlay,RightFoot,0.07243255525827408,0.835,0.6559999847412109,,,20.31465645750204,17.620447863096327,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,73,Arnau Martinez,622266,BlockedShot,OpenPlay,RightFoot,0.027287110686302185,0.8169999694824219,0.3079999923706055,,,23.230916849962913,14.963177236387745,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,82,Viktor Tsygankov,622267,BlockedShot,OpenPlay,LeftFoot,0.021538667380809784,0.855,0.27,,,21.826823520613345,13.533577402255903,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,83,Yangel Herrera,622268,SavedShot,FromCorner,RightFoot,0.08445460349321365,0.9059999847412109,0.5820000076293945,,,11.336168374390859,32.11360368607309,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,83,Cristhian Stuani,622269,MissedShots,FromCorner,RightFoot,0.0886940211057663,0.8980000305175782,0.544000015258789,,,11.120076509265155,35.41350340587748,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,84,Arnaut Danjuma Groeneveld,622270,SavedShot,OpenPlay,RightFoot,0.043002527207136154,0.874000015258789,0.705,,,19.218648693560873,15.219659079601385,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,87,Cristhian Stuani,622271,Goal,Penalty,RightFoot,0.7432776093482971,0.885,0.5,,,12.075,33.724699039275535,0
27242,2025-03-10 20:00:00,Espanyol,Girona,,a,9,Yangel Herrera,622250,BlockedShot,OpenPlay,Head,0.07406005263328552,0.924000015258789,0.485,,,8.044922276151825,48.69580221756473,1
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,h,2,Nico Williams,622117,BlockedShot,OpenPlay,RightFoot,0.048662859946489334,0.83,0.6790000152587891,,,21.605094520952196,16.076582921435364,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,h,2,Gorka Guruzeta,622118,MissedShots,OpenPlay,Head,0.060111407190561295,0.9109999847412109,0.52,,,9.44344507818059,42.07092030138352,1
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,34,Samú Costa,622121,MissedShots,OpenPlay,OtherBodyPart,0.02336602285504341,0.8780000305175781,0.5990000152587891,,,14.471207823636881,25.56480792772876,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,39,Omar Mascarell,622122,BlockedShot,OpenPlay,LeftFoot,0.06927021592855453,0.855999984741211,0.43599998474121093,,,15.73386034897223,25.298414436858696,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,41,Sergi Darder,622123,MissedShots,OpenPlay,RightFoot,0.018815061077475548,0.7719999694824219,0.34900001525878904,,,26.049098950174418,14.759571215405206,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,55,Raíllo,622124,Goal,FromCorner,Head,0.18144671618938446,0.9309999847412109,0.4759999847412109,,,7.42653860167757,51.78352656186378,1
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,h,57,Nico Williams,622125,Goal,OpenPlay,Head,0.5048041343688965,0.9540000152587891,0.5279999923706055,,,5.191733674547177,69.01870328521372,1
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,6,Vedat Muriqi,622119,MissedShots,OpenPlay,LeftFoot,0.29859283566474915,0.899000015258789,0.39099998474121095,,,12.938460124731426,26.750620021381547,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,60,Antonio Sánchez,622126,BlockedShot,SetPiece,LeftFoot,0.042239174246788025,0.8019999694824219,0.5209999847412109,,,20.838987841863304,19.87963187453703,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,61,Raíllo,622127,MissedShots,OpenPlay,LeftFoot,0.008706210181117058,0.6880000305175781,0.6,,,33.458293292564704,12.232863680849519,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,65,Samú Costa,622128,MissedShots,OpenPlay,LeftFoot,0.3076023459434509,0.895,0.46599998474121096,,,11.26481130768965,35.41424665894402,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,h,69,Iñaki Williams,622129,MissedShots,OpenPlay,RightFoot,0.03452230244874954,0.879000015258789,0.27299999237060546,,,19.992175877206268,13.536485476451173,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,h,74,Nico Williams,622130,SavedShot,OpenPlay,RightFoot,0.03548124432563782,0.8269999694824218,0.7419999694824219,,,24.510553015284376,12.755493114592973,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,a,75,Raíllo,622131,SavedShot,SetPiece,Head,0.07504718005657196,0.9169999694824219,0.41,,,10.649210339351733,32.53274167763169,1
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,h,82,Unai Gómez,622132,MissedShots,DirectFreekick,LeftFoot,0.055176991969347,0.945,0.12800000190734864,,,25.94683476723572,3.6656603000770036,0
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,h,87,Unai Gómez,622133,MissedShots,OpenPlay,Head,0.10122757405042648,0.915,0.549000015258789,,,9.526691761285855,40.18047588630806,1
27243,2025-03-09 17:30:00,Athletic Club,Mallorca,,h,9,Nico Williams,622120,MissedShots,OpenPlay,RightFoot,0.09867652505636215,0.7469999694824219,0.44299999237060544,,,26.846280473626628,15.371796701803973,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,10,Ferrán Torres,623796,Goal,OpenPlay,RightFoot,0.6156385540962219,0.965999984741211,0.5209999847412109,,,3.8450087745204007,86.95856539542827,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,13,Ferrán Torres,623797,SavedShot,OpenPlay,RightFoot,0.3994438350200653,0.9480000305175781,0.43599998474121093,,,6.982225865711185,48.50329135126211,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,20,Dani Olmo,623798,Goal,Penalty,RightFoot,0.7432776093482971,0.885,0.5,,,12.075,33.724699039275535,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,28,Ferrán Torres,623799,BlockedShot,OpenPlay,RightFoot,0.7394212484359741,0.9640000152587891,0.4640000152587891,,,4.50345276510132,76.02596350096685,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,30,Lamine Yamal,623800,MissedShots,OpenPlay,LeftFoot,0.06469153612852097,0.8130000305175781,0.35200000762939454,,,22.063934026437174,16.888000056862953,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,35,Fermín López,623801,BlockedShot,OpenPlay,RightFoot,0.11185824126005173,0.89,0.37200000762939456,,,14.46243779481005,23.358145765474504,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,38,Ferrán Torres,623802,ShotOnPost,DirectFreekick,RightFoot,0.08629847317934036,0.765,0.534000015258789,,,24.78307837613908,16.73243140514711,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,45,Lamine Yamal,623803,MissedShots,OpenPlay,LeftFoot,0.02960851974785328,0.774000015258789,0.3129999923706055,,,26.92228617994711,13.721251459661227,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,45,Pedri,623804,MissedShots,OpenPlay,LeftFoot,0.04156803712248802,0.845,0.2979999923706055,,,21.296791665704994,15.144803826857034,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,47,Pablo Torre,623806,MissedShots,OpenPlay,RightFoot,0.05263553932309151,0.784000015258789,0.5209999847412109,,,22.724909424727404,18.2648454881178,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,a,47,Jorge Herrando,623805,MissedShots,SetPiece,Head,0.4105397164821625,0.9230000305175782,0.53,,,8.3383915226943,46.51458007681807,1
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,56,Lamine Yamal,623807,MissedShots,FromCorner,LeftFoot,0.036282602697610855,0.775,0.46799999237060547,,,23.724999541787405,17.47008322929705,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,a,61,Moi Gómez,623808,BlockedShot,OpenPlay,LeftFoot,0.047530896961688995,0.9430000305175781,0.669000015258789,,,12.957093597413651,15.83217663031078,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,65,Lamine Yamal,623809,BlockedShot,OpenPlay,LeftFoot,0.0814264714717865,0.8780000305175781,0.33799999237060546,,,16.895214865009837,19.01768249157069,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,70,Robert Lewandowski,623810,BlockedShot,OpenPlay,RightFoot,0.1406351625919342,0.9109999847412109,0.29700000762939455,,,16.669716752891016,14.501063097960568,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,a,74,Alejandro Catena,623811,MissedShots,FromCorner,Head,0.024283602833747864,0.9890000152587891,0.605999984741211,,,7.299950023183485,11.965541893847117,1
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,76,Robert Lewandowski,623812,Goal,OpenPlay,Head,0.573408842086792,0.9169999694824219,0.5540000152587891,,,9.457001240978775,39.995267518905514,1
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,78,Pablo Torre,623813,MissedShots,OpenPlay,LeftFoot,0.04151947796344757,0.8269999694824218,0.6480000305175782,,,20.766595271816357,17.65182754984423,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,8,Dani Olmo,623795,MissedShots,OpenPlay,RightFoot,0.12667697668075562,0.915,0.5790000152587891,,,10.417006294898274,34.48278130171209,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,84,Robert Lewandowski,623814,MissedShots,OpenPlay,RightFoot,0.06946033239364624,0.8159999847412109,0.39099998474121095,,,20.692999330433235,18.826163444229934,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,85,Pau Victor,623815,SavedShot,OpenPlay,RightFoot,0.5786738991737366,0.9369999694824219,0.5559999847412109,,,7.632766437613638,47.184445730694804,0
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,a,88,Ante Budimir,623816,MissedShots,OpenPlay,Head,0.05120572820305824,0.899000015258789,0.47200000762939454,,,10.774562870127529,37.08598261571689,1
27244,2025-03-27 20:00:00,Barcelona,Osasuna,,h,89,Pau Victor,623817,BlockedShot,OpenPlay,LeftFoot,0.10454271733760834,0.855,0.5559999847412109,,,15.69399506491758,25.571422216634556,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,16,Juan Camilo Hernández,622097,MissedShots,FromCorner,Head,0.4908212721347809,0.960999984741211,0.4620000076293945,,,4.842116421632811,71.4641513628837,1
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,a,19,Juan Herzog,622098,MissedShots,SetPiece,Head,0.06823176890611649,0.924000015258789,0.4809999847412109,,,8.083912487804238,48.34956058771688,1
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,2,Jesús Rodriguez,622095,BlockedShot,OpenPlay,RightFoot,0.04342547431588173,0.874000015258789,0.6890000152587891,,,18.444695396696588,16.506076778752163,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,25,Pablo Fornals,622099,MissedShots,OpenPlay,LeftFoot,0.036618515849113464,0.8209999847412109,0.34,,,21.71696307557021,16.711878569358912,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,a,4,Fabio Silva,622096,MissedShots,OpenPlay,RightFoot,0.05239081755280495,0.93,0.669000015258789,,,13.641429098453926,17.304271535284947,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,40,Ricardo Rodríguez,622100,BlockedShot,DirectFreekick,LeftFoot,0.07799190282821655,0.769000015258789,0.3870000076293945,,,25.4430500393663,15.645573043844813,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,41,Antony,622101,BlockedShot,FromCorner,LeftFoot,0.03150060400366783,0.8119999694824219,0.38799999237060545,,,21.158241666308722,18.403867964019,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,42,Jesús Rodriguez,622102,SavedShot,OpenPlay,RightFoot,0.5526058077812195,0.8959999847412109,0.38,,,13.632022410172958,24.87049186714251,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,a,43,Álex Muñoz,622103,MissedShots,OpenPlay,LeftFoot,0.011936982162296772,0.6880000305175781,0.5620000076293945,,,33.03016879196642,12.5458967782383,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,a,45,Fabio Silva,622104,BlockedShot,OpenPlay,RightFoot,0.06638947874307632,0.889000015258789,0.700999984741211,,,17.96254946519522,15.422531735630018,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,a,51,Javi Muñoz,622105,MissedShots,OpenPlay,RightFoot,0.016432657837867737,0.715,0.7769999694824219,,,35.359587707201094,10.042731803503658,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,a,54,Viti Rozada,622106,SavedShot,OpenPlay,RightFoot,0.03396465629339218,0.899000015258789,0.2589999961853027,,,19.520054905660274,11.923177127004816,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,a,58,Fabio Silva,622107,MissedShots,OpenPlay,LeftFoot,0.08168148249387741,0.9080000305175782,0.5829999923706055,,,11.187951923200705,32.31836835423394,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,64,Diego Llorente,622108,Goal,FromCorner,RightFoot,0.05479536950588226,0.8530000305175781,0.5229999923706055,,,15.514033017209162,26.431668889101086,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,72,Sergi Altimira,622109,SavedShot,OpenPlay,RightFoot,0.029483987018465996,0.7859999847412109,0.6819999694824219,,,25.652802900198267,14.313010676164533,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,74,Isco,622110,BlockedShot,OpenPlay,RightFoot,0.03338083252310753,0.81,0.28700000762939454,,,24.653371797209314,13.803367369186072,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,74,Isco,622111,BlockedShot,OpenPlay,LeftFoot,0.04399668052792549,0.7869999694824219,0.4370000076293945,,,22.77160556230775,17.95674702101015,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,a,76,Oliver McBurnie,622112,MissedShots,SetPiece,Head,0.09550153464078903,0.905,0.5420000076293945,,,10.375806665670824,37.76206128560313,1
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,80,Abdessamad Ezzalzouli,622113,SavedShot,OpenPlay,RightFoot,0.05874454602599144,0.8180000305175781,0.615,,,20.648108328123367,18.713658315139998,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,82,Isco,622114,MissedShots,FromCorner,LeftFoot,0.06474021822214127,0.8819999694824219,0.4279999923706055,,,13.322274598722815,28.930423076467648,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,91,Cédric Bakambu,622115,SavedShot,OpenPlay,RightFoot,0.05421026051044464,0.8680000305175781,0.28299999237060547,,,20.244482272617855,14.354677389246948,0
27245,2025-03-09 17:30:00,Real Betis,Las Palmas,,h,94,Isco,622116,SavedShot,Penalty,RightFoot,0.7432776093482971,0.885,0.5,,,12.075,33.724699039275535,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,18,Valentin Rosier,621055,Goal,OpenPlay,RightFoot,0.42503923177719116,0.91,0.4229999923706055,,,10.803619830078322,33.80212405120151,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,h,25,Óscar Mingueza,621056,Goal,OpenPlay,RightFoot,0.06209756061434746,0.9159999847412109,0.6680000305175782,,,14.432610702031651,18.32751730567123,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,27,Óscar Rodríguez,621057,MissedShots,OpenPlay,RightFoot,0.020308054983615875,0.730999984741211,0.5890000152587891,,,28.886101018756925,14.134763251972918,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,30,Diego García,621058,SavedShot,OpenPlay,RightFoot,0.040011439472436905,0.8540000152587891,0.30700000762939456,,,20.180391801448042,15.90319164968408,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,31,Renato Tapia,621059,SavedShot,FromCorner,Head,0.07194940745830536,0.9319999694824219,0.49700000762939456,,,7.142916879426583,54.24973101346105,1
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,h,35,Borja Iglesias,621060,MissedShots,OpenPlay,RightFoot,0.05434790626168251,0.845,0.6170000076293946,,,18.115561521938183,20.72998872534812,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,h,45,Alfon,621061,Goal,OpenPlay,RightFoot,0.4134363532066345,0.9019999694824219,0.5720000076293945,,,11.395393236984987,32.89371059792012,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,48,Diego García,621062,MissedShots,OpenPlay,Head,0.008803965523838997,0.9180000305175782,0.34700000762939454,,,13.50463809311495,20.454255423302484,1
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,48,Diego García,621063,SavedShot,FromCorner,Head,0.07896994054317474,0.9209999847412109,0.43099998474121093,,,9.530053794017517,38.10431554634737,1
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,h,50,Sergio Carreira,621064,SavedShot,OpenPlay,RightFoot,0.3104521632194519,0.9169999694824219,0.3290000152587891,,,14.531401884243165,17.878257439695016,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,55,Valentin Rosier,621065,SavedShot,OpenPlay,LeftFoot,0.029717562720179558,0.8080000305175781,0.3340000152587891,,,23.105072849397988,15.830473095433817,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,h,57,Borja Iglesias,621066,BlockedShot,OpenPlay,RightFoot,0.1311083436012268,0.91,0.34900001525878904,,,13.95472331119093,20.88000075445539,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,h,7,Alfon,621054,BlockedShot,OpenPlay,RightFoot,0.06786546111106873,0.860999984741211,0.605,,,16.247882070209272,23.08960668171763,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,71,Miguel De la Fuente,621067,MissedShots,OpenPlay,RightFoot,0.022923050448298454,0.7730000305175782,0.40400001525878904,,,24.712787028216315,16.28248102649119,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,72,Miguel De la Fuente,621068,SavedShot,OpenPlay,RightFoot,0.06239873915910721,0.8480000305175781,0.49599998474121093,,,15.962314440009935,25.824988611106185,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,h,77,Alfon,621069,SavedShot,OpenPlay,RightFoot,0.031731124967336655,0.77,0.37599998474121094,,,25.579701747636697,15.419748343812532,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,90,Javi Hernández,621070,BlockedShot,OpenPlay,LeftFoot,0.11854006350040436,0.92,0.57,,,9.654926203757327,37.60756199810072,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,94,Julián Chicco,621071,BlockedShot,OpenPlay,RightFoot,0.0320153534412384,0.8130000305175781,0.6459999847412109,,,22.002233126726402,16.979952759939334,0
27246,2025-03-08 13:00:00,Celta Vigo,Leganes,,a,95,Raba,621072,MissedShots,OpenPlay,LeftFoot,0.0903666689991951,0.8859999847412109,0.4490000152587891,,,12.462261237802894,31.692270496019603,0
27247,2025-03-09 20:00:00,Real Sociedad,Sevilla,,h,15,Igor Zubeldia,622162,MissedShots,FromCorner,Head,0.36863961815834045,0.9290000152587891,0.47400001525878904,,,7.661776650533551,50.29885254984697,1
