fixture_datetime,league,home,away,market,odds,p_model,ev,ev_min_req,score,eligible,reasons,mu_total,is_low_scoring,selected
2026-02-21T15:30:00,Championship,Hull,QPR,BTTS_NO,,0.6387518291709368,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.8379045724868772,1,False
2026-02-21T15:30:00,Championship,Stoke,Leicester,OU25_OVER,0.0,0.5217391304347826,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),2.282173812389374,0,False
2026-02-21T15:30:00,Championship,Stoke,Leicester,OU25_UNDER,0.0,0.4782608695652174,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),2.282173812389374,0,False
2026-02-21T15:30:00,Championship,Stoke,Leicester,BTTS_YES,,0.4543028146097732,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.282173812389374,0,False
2026-02-21T15:30:00,Championship,Stoke,Leicester,BTTS_NO,,0.5456971853902268,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.282173812389374,0,False
2026-02-21T15:30:00,Championship,Swansea,Bristol City,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),2.025186121463776,1,False
2026-02-21T15:30:00,Championship,Swansea,Bristol City,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),2.025186121463776,1,False
2026-02-21T15:30:00,Championship,Swansea,Bristol City,BTTS_YES,,0.40519546950498314,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.025186121463776,1,False
2026-02-21T15:30:00,Championship,Swansea,Bristol City,BTTS_NO,,0.5948045304950169,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.025186121463776,1,False
2026-02-21T15:30:00,Championship,West Bromwich,Coventry City,OU25_OVER,0.0,0.5454545454545454,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),2.729659080505371,0,False
2026-02-21T15:30:00,Championship,West Bromwich,Coventry City,OU25_UNDER,0.0,0.4545454545454546,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),2.729659080505371,0,False
2026-02-21T15:30:00,Championship,West Bromwich,Coventry City,BTTS_YES,,0.5294748647261515,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.729659080505371,0,False
2026-02-21T15:30:00,Championship,West Bromwich,Coventry City,BTTS_NO,,0.47052513527384854,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),2.729659080505371,0,False
2026-02-21T15:30:00,Premier L,Man City,Newcastle,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.9981396198272705,1,False
2026-02-21T15:30:00,Premier L,Man City,Newcastle,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.9981396198272705,1,False
2026-02-21T15:30:00,Premier L,Man City,Newcastle,BTTS_YES,,0.3984433895763267,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040),1.9981396198272705,1,False
2026-02-21T15:30:00,Premier L,Man City,Newcastle,BTTS_NO,,0.6015566104236734,,0.04,,False,G1_FAIL_MISSING_ODDS_BTTS|G4_FAIL_LOW_EV(nan<0.040)|G6_FAIL_CALIB_BTTS_NO,1.9981396198272705,1,False
2026-02-21T17:00:00,Serie B,Carrarese,Monza,OU25_OVER,0.0,0.4,-1.0,0.04,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.040),1.9658790826797483,1,False
2026-02-21T17:00:00,Serie B,Carrarese,Monza,OU25_UNDER,0.0,0.6,-1.0,0.02,,False,G1_FAIL_MISSING_ODDS_OU25|G4_FAIL_LOW_EV(-1.000<0.020),1.9658790826797483,1,False
